,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
888,Roman Murtazayev\Roman-Murtazayev,kz KAZ,FW,kz Astana FK,25,1993,5,245,49,45.4,2.7,3,60,0,2,33,1,1.45,3,7,-4,-1.47,+1.89,1.6,8.5,-6.9,-2.53,+0.03,Matches
889,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,eng Arsenal,27,1992,7,627,90,83.6,7.0,7,90,5,0,,0,1.86,13,6,+7,+1.00,+1.00,14.0,5.5,+8.6,+1.23,+0.42,Matches
890,Serikzhan Muzhikov\Serikzhan-Muzhikov,kz KAZ,FWMF,kz Astana FK,30,1989,2,107,54,19.8,1.2,1,90,1,1,17,4,1.00,0,8,-8,-6.73,-5.27,0.2,7.2,-7.0,-5.89,-4.16,Matches
891,Enoch Mwepu\Enoch-Mwepu,zm ZAM,MF,at RB Salzburg,21,1998,2,165,83,91.7,1.8,2,83,1,0,,0,0.50,3,5,-2,-1.09,+4.91,2.6,3.4,-0.8,-0.44,-0.26,Matches
892,Vitaliy Mykolenko\Vitaliy-Mykolenko,ua UKR,DF,ua Dynamo Kyiv,20,1999,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,7,7,0,0.00,,10.0,5.5,+4.5,+0.75,,Matches
893,Rahil Məmmədov\Rahil-Mmmdov,az AZE,DF,az Qarabağ Ağdam,23,1995,1,90,90,16.7,1.0,1,90,1,0,,4,1.50,0,2,-2,-2.00,-1.80,0.1,1.3,-1.2,-1.15,-1.79,Matches
894,Obite N'Dicka\Obite-NDicka,fr FRA,DF,de Eint Frankfurt,19,1999,5,405,81,45.0,4.5,5,81,4,0,,5,2.00,7,6,+1,+0.22,+0.95,6.3,5.4,+0.8,+0.18,+0.51,Matches
895,Dame N'Doye\Dame-NDoye,sn SEN,FW,dk FC Copenhagen,34,1985,3,270,90,26.5,3.0,3,90,3,0,,0,1.33,4,3,+1,+0.33,-0.03,3.3,4.7,-1.4,-0.45,-0.24,Matches
896,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MFFW,tr Beşiktaş,24,1995,2,126,63,23.3,1.4,1,81,0,1,45,0,1.50,4,2,+2,+1.43,+3.82,4.1,1.6,+2.5,+1.79,+2.97,Matches
897,Kirill Nababkin\Kirill-Nababkin,ru RUS,DF,ru CSKA Moscow,32,1986,1,9,9,1.7,0.1,0,,0,1,9,1,1.00,0,0,0,0.00,+1.02,0.1,0.0,+0.1,+0.62,+0.80,Matches
898,Mickael Nade\Mickael-Nade,fr FRA,DF,fr Saint-Étienne,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
899,Shoya Nakajima\Shoya-Nakajima,jp JPN,MFFW,pt Porto,24,1994,4,172,43,23.9,1.9,1,52,0,3,40,3,0.25,2,3,-1,-0.52,-0.03,2.6,2.6,+0.1,+0.03,-0.31,Matches
900,Naldo\Naldo,br BRA,DF,es Espanyol,30,1988,4,355,89,49.3,3.9,4,89,3,0,,0,1.86,4,8,-4,-1.01,-3.23,5.8,4.6,+1.2,+0.31,-0.28,Matches
901,Adi Nalic\Adi-Nalic,se SWE,MFFW,se Malmö,21,1997,2,145,73,20.1,1.6,2,73,1,0,,0,0.00,1,3,-2,-1.24,-1.24,1.4,1.4,0.0,+0.02,+0.18,Matches
902,Younes Namli\Younes-Namli,dk DEN,FWMF,ru Krasnodar,25,1994,4,163,41,30.2,1.8,1,69,0,3,31,2,0.75,2,6,-4,-2.21,-2.21,2.7,3.9,-1.2,-0.66,-1.14,Matches
903,Luciano Narsingh\Luciano-Narsingh,nl NED,FWMF,nl Feyenoord,28,1990,5,92,18,17.0,1.0,0,,0,5,18,1,1.56,0,0,0,0.00,+0.40,1.0,2.2,-1.2,-1.21,-0.52,Matches
904,Omar Natami\Omar-Natami,it ITA,MF,lu F91 Dudelange,20,1998,1,10,10,1.9,0.1,0,,0,1,10,3,1.40,0,0,0,0.00,+1.70,0.0,0.1,-0.1,-0.93,+1.18,Matches
905,Bibras Natkho\Bibras-Natkho,il ISR,MF,rs Partizan,31,1988,5,418,84,77.4,4.6,5,84,3,0,,0,1.29,6,8,-2,-0.43,-1.91,8.0,5.6,+2.4,+0.51,-0.20,Matches
906,Jesús Navas\Jesus-Navas,es ESP,DF,es Sevilla,33,1985,6,507,85,46.9,5.6,6,85,4,0,,0,2.33,8,4,+4,+0.71,-1.17,6.3,7.6,-1.3,-0.24,-2.30,Matches
907,Umut Nayir\Umut-Nayir,tr TUR,FW,tr Beşiktaş,26,1993,6,448,75,83.0,5.0,4,90,4,2,44,0,0.50,6,14,-8,-1.61,-0.63,7.5,9.6,-2.1,-0.41,+0.39,Matches
908,Loum Ndiaye\Loum-Ndiaye,sn SEN,MF,pt Porto,22,1996,1,73,73,10.1,0.8,1,73,0,0,,2,3.00,0,1,-1,-1.23,-0.82,1.0,0.3,+0.7,+0.92,+0.73,Matches
909,Anton Nedyalkov\Anton-Nedyalkov,bg BUL,DF,bg Ludogorets,26,1993,8,720,90,100.0,8.0,8,90,8,0,,0,1.31,11,14,-3,-0.37,,7.2,12.7,-5.4,-0.68,,Matches
910,Reiss Nelson\Reiss-Nelson,eng ENG,FW,eng Arsenal,19,1999,2,168,84,22.4,1.9,2,84,1,0,,3,2.00,6,2,+4,+2.14,+1.68,4.3,0.9,+3.4,+1.80,+0.83,Matches
911,Victor Nelsson\Victor-Nelsson,dk DEN,DF,dk FC Copenhagen,20,1998,10,930,93,91.2,10.3,10,93,10,0,,1,1.58,12,7,+5,+0.48,+1.48,9.8,12.7,-2.9,-0.28,-0.07,Matches
912,Luís Neto\Luis-Neto,pt POR,DF,pt Sporting CP,31,1988,5,333,67,44.4,3.7,4,79,3,1,18,0,2.40,7,5,+2,+0.54,+0.32,4.5,3.6,+0.8,+0.23,+0.50,Matches
913,Pedro Neto\Pedro-Neto,pt POR,FW,eng Wolves,19,2000,8,332,42,33.5,3.7,3,68,1,5,26,2,2.09,7,4,+3,+0.81,-0.01,6.4,2.7,+3.7,+0.99,+0.38,Matches
914,Florian Neuhaus\Florian-Neuhaus,de GER,MF,de M'Gladbach,22,1997,5,374,75,69.3,4.2,5,75,2,0,,1,1.00,4,7,-3,-0.72,-0.72,6.9,4.5,+2.4,+0.57,-0.25,Matches
915,Rúben Neves\Ruben-Neves,pt POR,MF,eng Wolves,22,1997,9,775,86,78.3,8.6,9,86,8,0,,1,2.23,11,6,+5,+0.58,-1.09,11.3,6.3,+5.0,+0.58,-0.77,Matches
916,Michael Ngadeu-Ngadjui\Michael-Ngadeu-Ngadjui,cm CMR,DF,be Gent,28,1990,7,615,88,85.4,6.8,7,88,6,0,,0,1.50,10,8,+2,+0.29,-0.56,5.7,8.1,-2.4,-0.35,-1.33,Matches
917,Moumi Ngamaleu\Moumi-Ngamaleu,cm CMR,MFFW,ch Young Boys,25,1994,5,325,65,60.2,3.6,4,77,2,1,18,0,1.60,4,4,0,0.00,-0.42,4.0,5.7,-1.6,-0.45,-1.11,Matches
918,Tokmac Nguen\Tokmac-Nguen,no NOR,FWMF,hu Ferencváros,25,1993,6,532,89,98.5,5.9,6,89,4,0,,0,1.38,4,7,-3,-0.51,-11.76,7.7,9.0,-1.4,-0.23,-8.05,Matches
919,M'Baye Niang\MBaye-Niang,sn SEN,FWMF,fr Rennes,24,1994,5,381,76,70.6,4.2,4,90,4,1,21,0,0.80,3,5,-2,-0.47,+0.09,5.3,3.5,+1.8,+0.42,-0.04,Matches
920,Lasse Nielsen\Lasse-Nielsen,dk DEN,DF,se Malmö,31,1988,7,555,79,77.1,6.2,6,90,6,1,15,1,1.93,8,6,+2,+0.32,+2.51,6.0,5.7,+0.3,+0.04,+0.70,Matches
921,Đorđe Nikolić\Djordje-Nikolic,rs SRB,GK,ch Basel,22,1997,4,360,90,36.4,4.0,4,90,4,0,,7,2.25,4,4,0,0.00,-1.86,6.5,5.0,+1.6,+0.39,+0.02,Matches
922,Takuma Nishimura\Takuma-Nishimura,jp JPN,FW,ru CSKA Moscow,22,1996,1,53,53,9.8,0.6,1,53,0,0,,3,0.00,1,3,-2,-3.40,-2.66,0.6,1.4,-0.7,-1.27,-1.23,Matches
923,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,eng Arsenal,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
924,Lukas Nmecha\Lukas-Nmecha,de GER,FWMF,de Wolfsburg,20,1998,5,119,24,13.2,1.3,0,,0,5,24,0,1.60,0,2,-2,-1.51,-1.97,1.4,0.7,+0.7,+0.50,+0.17,Matches
925,Nolito\Nolito,es ESP,FWMF,es Sevilla,32,1986,2,74,37,6.9,0.8,1,50,0,1,24,1,2.00,4,0,+4,+4.86,+3.79,3.6,0.2,+3.4,+4.14,+3.39,Matches
926,Nono\Nono,es ESP,MF,sk Slovan Bratislava,26,1993,1,75,75,13.9,0.8,1,75,0,0,,5,1.80,2,3,-1,-1.20,-0.81,0.9,1.6,-0.7,-0.85,-0.02,Matches
927,Arnaud Nordin\Arnaud-Nordin,fr FRA,FW,fr Saint-Étienne,21,1998,6,374,62,69.3,4.2,4,82,2,2,23,0,0.67,5,4,+1,+0.24,+1.87,3.1,3.1,0.0,-0.01,-0.14,Matches
928,Connor Noß\Connor-Noss,ie IRL,MF,de M'Gladbach,18,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
929,João Novais\Joao-Novais,pt POR,MF,pt Braga,26,1993,6,243,41,33.8,2.7,2,82,1,4,20,1,2.20,5,5,0,0.00,-0.75,4.2,3.4,+0.8,+0.29,+0.23,Matches
930,Filip Novák\Filip-Novak,cz CZE,DF,tr Trabzonspor,29,1990,3,270,90,50.0,3.0,3,90,3,0,,1,1.14,2,5,-3,-1.00,+0.67,2.8,4.3,-1.4,-0.47,+0.82,Matches
931,Michael Novak\Michael-Novak,at AUT,DF,at Wolfsberger AC,28,1990,6,540,90,100.0,6.0,6,90,6,0,,0,0.83,7,8,-1,-0.17,,5.5,11.0,-5.4,-0.90,,Matches
932,Jean-Pierre Nsame\Jean-Pierre-Nsame,cm CMR,FW,ch Young Boys,26,1993,6,480,80,88.9,5.3,6,80,4,0,,0,1.33,7,7,0,0.00,-1.50,7.9,8.0,-0.1,-0.02,-0.07,Matches
933,Olivier Ntcham\Olivier-Ntcham,fr FRA,MF,sco Celtic,23,1996,6,288,48,40.0,3.2,3,80,2,3,16,0,2.00,6,4,+2,+0.62,+0.62,3.9,4.0,-0.1,-0.04,-0.04,Matches
934,Anthony Nwakaeme\Anthony-Nwakaeme,ng NGA,MF,tr Trabzonspor,30,1989,4,243,61,45.0,2.7,2,86,1,2,36,1,1.00,2,5,-3,-1.11,+0.40,2.7,4.7,-2.0,-0.74,+0.25,Matches
935,Gerzino Nyamsi\Gerzino-Nyamsi,fr FRA,DF,fr Rennes,22,1997,2,180,90,33.3,2.0,2,90,2,0,,2,1.50,3,3,0,0.00,+0.75,2.7,1.0,+1.6,+0.82,+0.58,Matches
936,Allan Nyom\Allan-Nyom,cm CMR,DFMF,es Getafe,31,1988,9,721,80,89.0,8.0,8,87,7,1,23,0,1.67,10,5,+5,+0.62,+2.65,10.4,5.9,+4.6,+0.57,+0.05,Matches
937,Linus Obexer\Linus-Obexer,ch SUI,DF,ch Lugano,22,1997,3,258,86,47.8,2.9,3,86,2,0,,2,0.33,2,4,-2,-0.70,-0.38,1.5,6.5,-5.0,-1.75,-1.91,Matches
938,John Obi Mikel\John-Obi-Mikel,ng NGA,MF,tr Trabzonspor,32,1987,2,180,90,33.3,2.0,2,90,2,0,,1,1.00,2,3,-1,-0.50,+1.25,1.2,1.6,-0.4,-0.19,+1.03,Matches
939,Ivan Oblyakov\Ivan-Oblyakov,ru RUS,DFMF,ru CSKA Moscow,21,1998,6,474,79,87.8,5.3,5,90,5,1,24,0,0.83,3,8,-5,-0.95,+0.41,7.6,8.6,-1.0,-0.19,-0.24,Matches
940,Lucas Ocampos\Lucas-Ocampos,ar ARG,FW,es Sevilla,25,1994,7,561,80,51.9,6.2,7,80,3,0,,1,2.00,6,5,+1,+0.16,-2.44,7.0,8.1,-1.1,-0.18,-2.41,Matches
941,Vadis Odjidja-Ofoe\Vadis-Odjidja-Ofoe,be BEL,MF,be Gent,30,1989,8,720,90,100.0,8.0,8,90,8,0,,0,1.71,12,9,+3,+0.37,,7.4,8.7,-1.3,-0.16,,Matches
942,Sheyi Ojo\Sheyi-Ojo,eng ENG,FWMF,sco Rangers,22,1997,6,273,46,30.3,3.0,3,80,1,3,11,2,2.00,4,5,-1,-0.33,-0.62,3.3,5.1,-1.8,-0.59,-0.57,Matches
943,Noah Okafor\Noah-Okafor,ch SUI,FW,ch Basel,19,2000,4,169,42,17.1,1.9,1,84,0,3,28,0,1.75,3,2,+1,+0.53,-0.78,2.5,3.0,-0.4,-0.24,-0.74,Matches
944,Noah Okafor\Noah-Okafor,ch SUI,MF,at RB Salzburg,19,2000,1,25,25,13.9,0.3,0,,0,1,25,0,1.00,1,1,0,0.00,+1.74,0.3,0.1,+0.2,+0.63,+1.22,Matches
945,David Okereke\David-Okereke,ng NGA,FW,be Club Brugge,21,1997,1,90,90,50.0,1.0,1,90,1,0,,1,0.00,0,5,-5,-5.00,-5.00,0.3,4.2,-3.9,-3.87,-4.25,Matches
946,Masaya Okugawa\Masaya-Okugawa,jp JPN,MF,at RB Salzburg,23,1996,1,45,45,25.0,0.5,1,45,0,0,,1,0.00,0,2,-2,-4.00,-3.33,0.4,1.0,-0.6,-1.24,-1.10,Matches
947,James Olayinka\James-Olayinka,eng ENG,MF,eng Arsenal,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
948,Cauly Oliveira Souza\Cauly-Oliveira-Souza,br BRA,MF,bg Ludogorets,23,1995,2,179,90,24.9,2.0,2,90,1,0,,0,0.00,1,3,-2,-1.01,-0.84,0.5,2.6,-2.0,-1.02,-0.46,Matches
949,Miguel Oliveira\Miguel-Oliveira,pt POR,GK,pt Vitória,25,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
950,Sérgio Oliveira\Sergio-Oliveira,pt POR,MF,pt Porto,27,1992,3,197,66,27.4,2.2,2,90,2,1,17,1,1.00,2,5,-3,-1.37,-1.20,1.4,4.4,-3.0,-1.35,-2.23,Matches
951,Mathías Olivera\Mathias-Olivera,uy URU,DF,es Getafe,21,1997,5,447,89,55.2,5.0,5,89,4,0,,1,1.20,5,6,-1,-0.20,-1.19,7.3,4.6,+2.7,+0.55,-0.04,Matches
952,Kristoffer Olsson\Kristoffer-Olsson,se SWE,MF,ru Krasnodar,24,1995,5,370,74,68.5,4.1,5,74,1,0,,1,1.80,6,6,0,0.00,+2.12,7.5,6.2,+1.4,+0.33,+0.65,Matches
953,Jonas Omlin\Jonas-Omlin,ch SUI,GK,ch Basel,25,1994,7,630,90,63.6,7.0,7,90,7,0,,0,2.29,17,4,+13,+1.86,+1.86,11.0,8.4,+2.6,+0.37,-0.02,Matches
954,Billel Omrani\Billel-Omrani,fr FRA,FWMF,ro CFR Cluj,26,1993,8,646,81,89.7,7.2,7,86,4,1,45,0,1.75,6,4,+2,+0.28,+0.28,7.4,8.4,-1.0,-0.14,+0.83,Matches
955,André Onana\Andre-Onana,cm CMR,GK,nl Ajax,23,1996,1,90,90,50.0,1.0,1,90,1,0,,0,3.00,2,1,+1,+1.00,+3.00,1.4,1.4,0.0,0.00,+0.86,Matches
956,Ogenyi Onazi\Ogenyi-Onazi,ng NGA,MF,tr Trabzonspor,26,1992,1,50,50,9.3,0.6,1,50,0,0,,0,0.00,0,1,-1,-1.80,-0.51,0.6,1.2,-0.6,-1.06,-0.20,Matches
957,Jerome Onguene\Jerome-Onguene,cm CMR,DF,at RB Salzburg,21,1997,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,3,6,-3,-1.50,,2.7,3.5,-0.8,-0.41,,Matches
958,Bojan Ostojić\Bojan-Ostojic,rs SRB,DF,rs Partizan,35,1984,6,540,90,100.0,6.0,6,90,6,0,,0,1.64,10,10,0,0.00,,10.2,6.8,+3.3,+0.56,,Matches
959,Owen Otasowie\Owen-Otasowie,us USA,MF,eng Wolves,18,2001,1,18,18,1.8,0.2,0,,0,1,18,1,3.00,0,0,0,0.00,-0.83,0.3,0.0,+0.2,+1.15,+0.41,Matches
960,Otávio\Otavio,br BRA,MF,pt Porto,24,1995,7,582,83,80.8,6.5,7,83,5,0,,0,1.43,9,12,-3,-0.46,+0.19,10.5,7.1,+3.4,+0.52,+1.33,Matches
961,Paulo Otávio\Paulo-Otavio,br BRA,DF,de Wolfsburg,24,1994,4,303,76,33.7,3.4,3,86,2,1,45,0,2.25,7,3,+4,+1.19,+1.49,5.4,3.3,+2.1,+0.62,+0.41,Matches
962,Yusuf Otubanjo\Yusuf-Otubanjo,ng NGA,FW,at LASK,26,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
963,Obbi Oulare\Obbi-Oulare,be BEL,FW,be Standard Liège,23,1996,3,47,16,8.7,0.5,0,,0,3,16,0,1.33,2,0,+2,+3.83,+4.56,1.4,1.2,+0.2,+0.29,+1.19,Matches
964,Thomas Ouwejan\Thomas-Ouwejan,nl NED,FW,nl AZ Alkmaar,22,1996,1,14,14,1.9,0.2,0,,0,1,14,7,1.83,0,0,0,0.00,-0.64,0.0,0.1,0.0,-0.06,-0.73,Matches
965,Bryan Oviedo\Bryan-Oviedo,cr CRC,DFMF,dk FC Copenhagen,29,1990,5,244,49,23.9,2.7,2,81,1,3,27,3,1.60,2,3,-1,-0.37,-0.95,2.0,5.0,-3.0,-1.12,-1.11,Matches
966,Elisha Owusu\Elisha-Owusu,fr FRA,MF,be Gent,21,1997,8,689,86,95.7,7.7,8,86,7,0,,0,1.71,11,9,+2,+0.26,-2.64,6.9,8.3,-1.4,-0.18,-0.36,Matches
967,Berkay Özcan\Berkay-Ozcan,tr TUR,MF,tr Başakşehir,21,1998,6,230,38,24.7,2.6,1,79,0,5,30,0,1.50,5,1,+4,+1.57,+2.47,4.6,2.6,+2.0,+0.77,+1.66,Matches
968,Ramazan Özcan\Ramazan-Ozcan,at AUT,GK,de Leverkusen,35,1984,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
969,Mesut Özil\Mesut-Ozil,de GER,MFFW,eng Arsenal,30,1988,2,151,76,20.1,1.7,1,120,1,1,31,0,0.00,1,3,-2,-1.19,-2.54,2.3,1.4,+1.0,+0.57,-0.73,Matches
970,Doğukan Özkan\Dogukan-Ozkan,tr TUR,GK,tr Beşiktaş,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
971,Oğuzhan Özyakup\Oguzhan-Ozyakup,tr TUR,MF,tr Beşiktaş,26,1992,5,327,65,60.6,3.6,4,79,2,1,12,0,0.60,2,10,-8,-2.20,-1.78,2.3,7.6,-5.3,-1.47,-2.51,Matches
972,Gonçalo Paciência\Goncalo-Paciencia,pt POR,FW,de Eint Frankfurt,24,1994,10,543,54,60.3,6.0,5,82,3,5,27,0,1.75,8,12,-4,-0.66,-0.92,8.0,10.5,-2.4,-0.40,-0.77,Matches
973,Daniele Padelli\Daniele-Padelli,it ITA,GK,it Inter,33,1985,2,180,90,33.3,2.0,2,90,2,0,,4,3.00,4,1,+3,+1.50,-0.25,3.4,0.5,+2.8,+1.40,+0.39,Matches
974,Exequiel Palacios\Exequiel-Palacios,ar ARG,MF,de Leverkusen,20,1998,2,144,72,32.0,1.6,2,72,0,0,,3,1.50,2,2,0,0.00,-1.47,2.3,1.9,+0.4,+0.24,-0.48,Matches
975,Sergi Palencia\Sergi-Palencia,es ESP,DF,fr Saint-Étienne,23,1996,1,90,90,16.7,1.0,1,90,1,0,,0,0.00,0,1,-1,-1.00,-0.80,0.5,1.4,-0.9,-0.91,-1.12,Matches
976,João Palhinha\Joao-Palhinha,pt POR,MF,pt Braga,24,1995,7,577,82,80.1,6.4,7,82,5,0,,1,2.09,13,10,+3,+0.47,-0.16,8.5,8.8,-0.3,-0.05,-0.94,Matches
977,Yuriy Pankiv\Yuriy-Pankiv,ua UKR,GK,ua FC Oleksandriya,34,1984,6,540,90,100.0,6.0,6,90,6,0,,0,0.50,6,10,-4,-0.67,,4.5,7.2,-2.7,-0.44,,Matches
978,Avraam Papadopoulos\Avraam-Papadopoulos,gr GRE,MF,gr Olympiacos,34,1984,1,4,4,1.0,0.0,0,,0,1,4,2,3.00,1,0,+1,+22.50,+22.97,0.4,0.6,-0.2,-3.43,-2.73,Matches
979,Sotirios Papagiannopoulos\Sotirios-Papagiannopoulos,se SWE,DF,dk FC Copenhagen,28,1990,6,455,76,44.6,5.1,5,90,5,1,5,4,1.50,4,3,+1,+0.20,-0.28,4.1,3.7,+0.4,+0.08,+0.64,Matches
980,Sokratis Papastathopoulos\Sokratis-Papastathopoulos,gr GRE,DF,eng Arsenal,31,1988,5,355,71,47.3,3.9,4,84,2,1,18,0,1.00,4,6,-2,-0.51,-2.56,5.2,2.9,+2.4,+0.60,-1.07,Matches
981,Abdülkadir Parmak\Abdulkadir-Parmak,tr TUR,MF,tr Trabzonspor,24,1994,5,373,75,69.1,4.1,4,85,3,1,32,0,0.89,2,6,-4,-0.97,+1.19,3.8,7.1,-3.3,-0.80,+0.26,Matches
982,Marco Parolo\Marco-Parolo,it ITA,MF,it Lazio,34,1985,5,450,90,83.3,5.0,5,90,5,0,,1,1.20,5,7,-2,-0.40,+0.60,4.5,5.5,-1.0,-0.20,-0.15,Matches
983,Alexandru Pașcanu\Alexandru-Pascanu,ro ROU,DF,ro CFR Cluj,20,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
984,Pavlo Pashayev\Pavlo-Pashayev,az AZE,DF,ua FC Oleksandriya,31,1988,6,540,90,100.0,6.0,6,90,6,0,,0,0.50,6,10,-4,-0.67,,4.5,7.2,-2.7,-0.44,,Matches
985,Alfonso Pastor\Alfonso-Pastor,es ESP,GK,es Sevilla,18,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
986,Javier Pastore\Javier-Pastore,ar ARG,MF,it Roma,30,1989,4,279,70,34.4,3.1,4,70,0,0,,0,1.25,5,2,+3,+0.97,+0.63,5.5,2.7,+2.8,+0.90,+0.61,Matches
987,Patric\Patric,es ESP,DF,it Lazio,26,1993,1,11,11,2.0,0.1,0,,0,1,11,4,3.00,0,0,0,0.00,+0.51,0.0,0.1,-0.1,-0.69,-0.52,Matches
988,Rui Patrício\Rui-Patricio,pt POR,GK,eng Wolves,31,1988,10,900,90,90.9,10.0,10,90,10,0,,0,2.13,15,10,+5,+0.50,-3.50,13.9,8.7,+5.2,+0.52,-2.45,Matches
989,Alan Patrick\Alan-Patrick,br BRA,MF,ua Shakhtar,28,1991,6,483,81,89.4,5.4,6,81,2,0,,0,2.17,13,6,+7,+1.30,+7.62,8.8,6.3,+2.5,+0.47,+3.52,Matches
990,Nathan Patterson\Nathan-Patterson,sco SCO,DF,sco Rangers,17,2001,1,14,14,1.6,0.2,0,,0,1,14,0,0.00,0,0,0,0.00,-0.10,0.2,0.2,0.0,-0.07,+0.13,Matches
991,Jean Paul Garcia\Jean-Paul-Garcia,co COL,GK,es Getafe,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
992,Paulinho\Paulinho,pt POR,FW,pt Braga,26,1992,8,603,75,83.8,6.7,7,85,4,1,9,0,2.17,13,11,+2,+0.30,-1.24,9.0,9.1,-0.1,-0.01,-0.91,Matches
993,Paulinho\Paulinho,br BRA,MF,de Leverkusen,19,2000,2,24,12,5.3,0.3,0,,0,2,12,0,3.00,1,1,0,0.00,-1.06,0.1,0.5,-0.4,-1.34,-2.02,Matches
994,Alexandru Păun\Alexandru-Paun,ro ROU,MFFW,ro CFR Cluj,24,1995,7,354,51,49.2,3.9,4,78,1,3,15,1,1.57,3,2,+1,+0.25,+0.01,4.5,5.1,-0.6,-0.16,+0.14,Matches
995,Stanislav Pavlov\Stanislav-Pavlov,kz KAZ,GK,kz Astana FK,25,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
996,Andrija Pavlović\Andrija-Pavlovic,rs SRB,FW,cy APOEL,25,1993,7,474,68,65.8,5.3,6,76,2,1,21,1,1.00,8,10,-2,-0.38,-0.38,6.2,8.1,-1.9,-0.36,-0.03,Matches
997,Lazar Pavlović\Lazar-Pavlovic,rs SRB,MF,rs Partizan,17,2001,2,35,18,6.5,0.4,0,,0,2,18,0,1.00,1,1,0,0.00,0.00,0.9,0.1,+0.9,+2.21,+1.76,Matches
998,Strahinja Pavlović\Strahinja-Pavlovic,rs SRB,DF,rs Partizan,18,2001,6,540,90,100.0,6.0,6,90,6,0,,0,1.75,10,10,0,0.00,,10.2,6.8,+3.3,+0.56,,Matches
999,Pedrão\Pedrao,br BRA,DF,pt Vitória,26,1992,3,270,90,50.0,3.0,3,90,3,0,,2,2.29,4,4,0,0.00,+1.00,2.5,5.2,-2.8,-0.92,-0.89,Matches
1000,Pedrosa\Pedrosa,es ESP,DF,es Espanyol,21,1998,5,339,68,47.1,3.8,3,90,3,2,35,2,2.38,8,3,+5,+1.33,+1.33,6.4,3.8,+2.6,+0.70,+0.46,Matches
1001,Lorenzo Pellegrini\Lorenzo-Pellegrini,it ITA,MF,it Roma,23,1996,5,234,47,28.9,2.6,2,74,0,3,29,0,2.00,6,0,+6,+2.31,+2.46,4.4,1.9,+2.5,+0.98,+0.67,Matches
1002,Carlos de Pena\Carlos-de-Pena,uy URU,MF,ua Dynamo Kyiv,27,1992,4,160,40,29.6,1.8,2,78,0,2,3,2,1.00,1,2,-1,-0.56,-0.80,3.6,1.1,+2.6,+1.44,+0.98,Matches
1003,Pepe\Pepe,pt POR,DF,pt Porto,36,1983,7,543,78,75.4,6.0,6,83,5,1,45,0,1.43,9,9,0,0.00,+2.03,10.6,6.7,+3.8,+0.63,+1.48,Matches
1004,Nicolas Pépé\Nicolas-Pepe,ci CIV,FWDF,eng Arsenal,24,1995,6,298,50,39.7,3.3,2,105,2,4,22,1,2.17,7,3,+4,+1.21,+0.61,7.6,2.5,+5.0,+1.52,+0.60,Matches
1005,Victor Perea\Victor-Perea,es ESP,DF,es Espanyol,19,2000,2,165,83,22.9,1.8,2,83,1,0,,3,1.50,3,5,-2,-1.09,-2.23,2.5,3.0,-0.5,-0.25,-0.91,Matches
1006,André Pereira\Andre-Pereira,pt POR,MFFW,pt Vitória,24,1995,5,197,39,36.5,2.2,2,75,0,3,16,1,1.17,2,6,-4,-1.83,-2.09,1.9,4.2,-2.3,-1.07,-0.94,Matches
1007,Andreas Pereira\Andreas-Pereira,br BRA,FWMF,eng Manchester Utd,23,1996,6,233,39,21.0,2.6,2,80,1,4,18,2,2.67,9,1,+8,+3.09,+1.96,3.6,2.0,+1.6,+0.63,-0.83,Matches
1008,Danilo Pereira\Danilo-Pereira,pt POR,MF,pt Porto,27,1991,7,544,78,75.6,6.0,6,88,5,1,14,0,1.43,8,9,-1,-0.17,+1.37,9.8,5.7,+4.1,+0.67,+1.66,Matches
1009,João Pereira\Joao-Pereira,pt POR,DF,tr Trabzonspor,35,1984,2,180,90,33.3,2.0,2,90,2,0,,1,1.17,0,3,-3,-1.50,-0.25,1.9,3.8,-1.9,-0.95,-0.10,Matches
1010,Gastón Pereiro\Gaston-Pereiro,uy URU,MF,nl PSV Eindhoven,24,1995,2,66,33,12.2,0.7,0,,0,2,33,0,1.33,0,1,-1,-1.36,-0.98,0.8,1.5,-0.8,-1.06,-0.79,Matches
