,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
123,Danilo Barbosa\Danilo-Barbosa,br BRA,MF,fr Nice,25-042,1996,1,66,66,12.2,0.7,1,66,0,0,,2,0.00,2,3,-1,-1.36,-0.03,1.0,1.4,-0.4,-0.52,-0.40,Matches
124,Lucas Bareiro\Lucas-Bareiro,ar ARG,MFDF,il Be'er Sheva,26-034,1995,5,395,79,73.1,4.4,5,79,3,0,,0,1.29,6,12,-6,-1.37,-1.37,3.6,7.5,-3.9,-0.88,+0.03,Matches
125,Borna Barišić\Borna-Barisic,hr CRO,DF,sco Rangers,28-152,1992,10,849,85,94.3,9.4,10,85,8,0,,0,2.31,22,15,+7,+0.74,-1.02,17.2,9.3,+7.9,+0.83,-0.01,Matches
126,Jamie Barjonas\Jamie-Barjonas,sco SCO,MF,sco Rangers,22-077,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
127,Vasilios Barkas\Vasilios-Barkas,gr GRE,GK,sco Celtic,26-316,1994,2,180,90,33.3,2.0,2,90,2,0,,4,1.50,3,7,-4,-2.00,-0.75,2.5,1.7,+0.8,+0.42,+1.26,Matches
128,Brandon Barker\Brandon-Barker,eng ENG,MFFW,sco Rangers,24-189,1996,2,25,13,2.8,0.3,0,,0,2,13,4,3.00,0,0,0,0.00,-0.82,0.7,0.2,+0.5,+1.72,+0.91,Matches
129,Harvey Barnes\Harvey-Barnes,eng ENG,FWMF,eng Leicester City,23-123,1997,8,487,61,67.6,5.4,5,84,4,3,22,0,1.75,7,4,+3,+0.55,-0.99,7.4,3.9,+3.4,+0.63,-0.61,Matches
130,Ander Barrenetxea\Ander-Barrenetxea,es ESP,FWDF,es Real Sociedad,19-105,2001,6,115,19,16.0,1.3,0,,0,6,19,1,1.00,1,1,0,0.00,+0.45,2.3,2.0,+0.2,+0.19,-0.71,Matches
131,Ruslan Barsky\Ruslan-Barsky,il ISR,MF,il Maccabi Tel Aviv,29-098,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
132,Calvin Bassey\Calvin-Bassey,it ITA,DF,sco Rangers,21-101,1999,3,62,21,6.9,0.7,0,,0,3,21,6,3.00,1,0,+1,+1.45,+0.70,1.0,0.2,+0.8,+1.20,+0.39,Matches
133,Samuel Bastien\Samuel-Bastien,be BEL,MF,be Standard Liège,24-197,1996,6,464,77,85.9,5.2,5,90,5,1,14,0,0.67,6,13,-7,-1.36,-1.36,4.7,12.1,-7.4,-1.44,-2.34,Matches
134,Dylan Batubinsika\Dylan-Batubinsika,fr FRA,DF,be Antwerp,25-055,1996,3,270,90,37.5,3.0,3,90,3,0,,1,2.00,4,3,+1,+0.33,+0.73,4.2,3.9,+0.3,+0.11,+0.38,Matches
135,Martin Baturina\Martin-Baturina,hr CRO,MF,hr Dinamo Zagreb,18-054,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
136,Oliver Baumann\Oliver-Baumann,de GER,GK,de Hoffenheim,30-313,1990,7,630,90,87.5,7.0,7,90,7,0,,0,2.00,16,6,+10,+1.43,-1.57,16.8,6.7,+10.2,+1.45,-0.15,Matches
137,Timo Baumgartl\Timo-Baumgartl,de GER,DF,nl PSV Eindhoven,25-038,1996,4,253,63,35.1,2.8,2,90,2,2,37,2,1.50,6,4,+2,+0.71,+0.71,4.6,4.7,-0.2,-0.06,-0.58,Matches
138,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MF,de Leverkusen,33-099,1988,5,332,66,46.1,3.7,4,83,3,1,1,1,2.40,12,5,+7,+1.90,+1.20,6.7,3.7,+3.0,+0.80,-0.10,Matches
139,Christoph Baumgartner\Christoph-Baumgartner,at AUT,MF,de Hoffenheim,21-253,1999,8,420,53,58.3,4.7,5,74,1,3,16,0,2.13,10,6,+4,+0.86,-1.84,10.1,5.0,+5.0,+1.08,-0.93,Matches
140,Dominik Baumgartner\Dominik-Baumgartner,at AUT,DF,at Wolfsberger AC,24-265,1996,8,648,81,90.0,7.2,8,81,6,0,,0,1.25,8,9,-1,-0.14,+6.11,8.7,10.2,-1.5,-0.21,+1.42,Matches
141,Éric Bauthéac\Eric-Bautheac,fr FRA,FW,cy AC Omonia,33-230,1987,4,258,65,47.8,2.9,4,65,0,0,,0,0.25,2,4,-2,-0.70,+0.90,2.2,4.4,-2.2,-0.75,-0.07,Matches
142,Jon Bautista\Jon-Bautista,es ESP,FW,es Real Sociedad,25-282,1995,5,113,23,15.7,1.3,0,,0,5,23,3,1.00,3,2,+1,+0.80,+1.39,2.4,0.5,+1.9,+1.51,+0.86,Matches
143,Tural Bayramov\Tural-Bayramov,az AZE,FW,az Qarabağ Ağdam,20-047,2001,4,90,23,20.0,1.0,1,65,0,3,8,1,0.25,2,3,-1,-1.00,+1.00,1.3,2.2,-0.9,-0.87,+0.60,Matches
144,Ihlas Bebou\Ihlas-Bebou,tg TOG,FWDF,de Hoffenheim,26-353,1994,6,351,59,48.8,3.9,4,77,2,2,22,1,2.17,13,3,+10,+2.56,+1.83,12.0,3.2,+8.8,+2.25,+1.53,Matches
145,Filip Bednarek\Filip-Bednarek,pl POL,GK,pl Lech Poznań,28-197,1992,6,540,90,100.0,6.0,6,90,6,0,,0,1.50,6,14,-8,-1.33,,7.7,12.2,-4.5,-0.75,,Matches
146,Donny van de Beek\Donny-van-de-Beek,nl NED,FW,eng Manchester Utd,23-358,1997,1,6,6,1.3,0.1,0,,0,1,6,1,3.00,1,0,+1,+15.00,+13.78,0.8,0.0,+0.8,+11.40,+10.73,Matches
147,Maximilian Beier\Maximilian-Beier,de GER,FW,de Hoffenheim,18-176,2002,2,134,67,18.6,1.5,2,67,0,0,,3,3.00,4,0,+4,+2.69,+1.30,3.8,0.5,+3.2,+2.16,+0.85,Matches
148,Alireza Beiranvand\Alireza-Beiranvand,ir IRN,GK,be Antwerp,28-202,1992,2,166,83,23.1,1.8,2,83,1,0,,6,0.00,3,4,-1,-0.54,-0.54,1.0,4.5,-3.5,-1.92,-2.34,Matches
149,Ishak Belfodil\Ishak-Belfodil,dz ALG,FW,de Hoffenheim,29-089,1992,4,201,50,27.9,2.2,2,77,0,2,24,0,3.00,6,1,+5,+2.24,+0.85,6.0,2.5,+3.5,+1.57,+0.14,Matches
150,Karim Bellarabi\Karim-Bellarabi,de GER,FWDF,de Leverkusen,31-003,1990,5,297,59,41.3,3.3,4,70,2,1,17,0,2.40,14,4,+10,+3.03,+3.03,9.6,4.0,+5.6,+1.70,+1.43,Matches
151,Héctor Bellerín\Hector-Bellerin,es ESP,DF,eng Arsenal,26-023,1995,6,457,76,46.2,5.1,5,85,3,1,30,3,1.83,9,6,+3,+0.59,-1.77,8.2,4.3,+4.0,+0.78,-0.96,Matches
152,Stefano Beltrame\Stefano-Beltrame,it ITA,FWMF,bg CSKA Sofia,28-062,1993,4,138,35,25.6,1.5,1,89,0,3,16,2,1.40,0,1,-1,-0.65,+0.02,0.2,1.5,-1.3,-2.32,-2.01,Matches
153,Tal Ben Haim\Tal-Ben-Haim,il ISR,FWMF,il Maccabi Tel Aviv,31-249,1989,6,227,38,31.5,2.5,3,63,0,3,13,1,1.17,0,4,-4,-1.59,-1.59,1.8,3.2,-1.5,-0.59,-0.89,Matches
154,Salim Ben Seghir\Salim-Ben-Seghir,fr FRA,FW,fr Nice,18-046,2003,1,45,45,8.3,0.5,0,,0,1,45,2,0.00,0,1,-1,-2.00,-0.73,0.9,0.7,+0.3,+0.50,+0.74,Matches
155,Cristian Benavente\Cristian-Benavente,pe PER,FW,be Antwerp,26-327,1994,6,297,50,41.3,3.3,4,70,1,2,10,0,2.00,2,4,-2,-0.61,-0.82,4.6,5.0,-0.4,-0.12,+0.01,Matches
156,Lars Bender\Lars-Bender,de GER,DFMF,de Leverkusen,31-349,1989,4,183,46,25.4,2.0,2,63,0,2,29,0,3.00,9,3,+6,+2.95,+2.28,4.0,1.1,+3.0,+1.46,+0.82,Matches
157,Sven Bender\Sven-Bender,de GER,DF,de Leverkusen,31-349,1989,1,80,80,11.1,0.9,1,80,0,0,,3,3.00,4,1,+3,+3.38,+2.39,1.1,0.5,+0.7,+0.76,-0.11,Matches
158,Walter Benítez\Walter-Benitez,ar ARG,GK,fr Nice,28-023,1993,5,450,90,83.3,5.0,5,90,5,0,,1,0.60,8,15,-7,-1.40,-0.40,5.1,6.6,-1.5,-0.29,-0.72,Matches
159,Ismaël Bennacer\Ismael-Bennacer,dz ALG,MF,it Milan,23-131,1997,6,292,49,32.4,3.2,3,69,1,3,28,1,2.22,6,2,+4,+1.23,+1.23,5.9,2.3,+3.6,+1.10,+1.44,Matches
160,Sterling Benzi\Sterling-Benzi,cf CTA,FW,hr Rijeka,24-303,1996,5,113,23,20.9,1.3,0,,0,5,23,1,0.20,1,3,-2,-1.59,-0.75,,,,,,Matches
161,Michal Beran\Michal-Beran,cz CZE,MFFW,cz Slovan Liberec,20-232,2000,5,207,41,38.3,2.3,3,63,0,2,9,0,2.00,3,1,+2,+0.87,+3.84,2.4,2.5,-0.2,-0.07,+1.53,Matches
162,Marcus Berg\Marcus-Berg,se SWE,FW,ru Krasnodar,34-237,1986,1,90,90,50.0,1.0,1,90,1,0,,0,0.00,2,3,-1,-1.00,0.00,1.9,1.7,+0.2,+0.17,-0.14,Matches
163,Steven Berghuis\Steven-Berghuis,nl NED,FW,nl Feyenoord,29-113,1991,6,531,89,98.3,5.9,6,89,5,0,,0,0.83,4,8,-4,-0.68,-0.68,7.7,9.4,-1.7,-0.29,-0.29,Matches
164,Steven Bergwijn\Steven-Bergwijn,nl NED,FWDF,eng Tottenham,23-185,1997,8,276,35,29.7,3.1,2,57,0,6,27,1,2.27,7,3,+4,+1.30,-0.35,7.9,2.1,+5.7,+1.87,+0.33,Matches
165,Mergim Berisha\Mergim-Berisha,de GER,FWMF,at RB Salzburg,22-335,1998,2,180,90,100.0,2.0,2,90,2,0,,0,0.00,1,4,-3,-1.50,,2.8,3.0,-0.2,-0.12,,Matches
166,Berna\Berna,pt POR,MF,pt Braga,18-238,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
167,Paulo Bernardo\Paulo-Bernardo,pt POR,MF,pt Benfica,19-077,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
168,Antoine Bernede\Antoine-Bernede,fr FRA,MF,at RB Salzburg,21-320,1999,2,76,38,42.2,0.8,1,59,0,1,17,0,0.00,1,1,0,0.00,+2.60,1.6,0.3,+1.3,+1.49,+2.78,Matches
169,Filippo Berti\Filippo-Berti,it ITA,GK,it Roma,18-070,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
170,Artem Besyedin\Artem-Besyedin,ua UKR,FW,ua Dynamo Kyiv,25-011,1996,3,260,87,72.2,2.9,3,87,2,0,,1,1.33,2,3,-1,-0.35,+1.45,1.4,4.3,-2.8,-0.98,-0.32,Matches
171,Roman Bezus\Roman-Bezus,ua UKR,MFFW,be Gent,30-197,1990,4,264,66,48.9,2.9,3,78,2,1,29,2,0.00,1,8,-7,-2.39,-1.08,3.3,5.6,-2.3,-0.79,-1.12,Matches
172,Justin Bijlow\Justin-Bijlow,nl NED,GK,nl Feyenoord,23-079,1998,3,270,90,50.0,3.0,3,90,3,0,,0,1.33,4,5,-1,-0.33,+0.67,5.5,4.8,+0.7,+0.23,+1.02,Matches
173,Diego Biseswar\Diego-Biseswar,sr SUR,FWMF,gr PAOK,33-034,1988,4,81,20,15.0,0.9,1,45,0,3,12,1,1.00,0,2,-2,-2.22,-2.81,0.5,2.2,-1.7,-1.88,-1.86,Matches
174,Nathan Bishop\Nathan-Bishop,eng ENG,GK,eng Manchester Utd,21-178,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
175,Kristijan Bistrović\Kristijan-Bistrovic,hr CRO,MF,ru CSKA Moscow,23-002,1998,6,162,27,30.0,1.8,1,90,1,5,14,0,0.50,2,3,-1,-0.56,+0.40,2.1,2.8,-0.7,-0.38,-0.20,Matches
176,Ben Bitton\Ben-Bitton,il ISR,DF,il Maccabi Tel Aviv,30-098,1991,2,135,68,18.8,1.5,1,90,1,1,45,1,1.50,0,4,-4,-2.67,-2.67,0.6,2.2,-1.6,-1.07,-1.35,Matches
177,Dan Bitton\Dan-Bitton,il ISR,FWMF,il Maccabi Tel Aviv,25-265,1995,7,411,59,57.1,4.6,5,73,1,2,22,0,1.14,4,6,-2,-0.44,+0.14,5.4,4.5,+0.9,+0.20,+0.40,Matches
178,Nir Bitton\Nir-Bitton,il ISR,DF,sco Celtic,29-163,1991,3,218,73,40.4,2.4,2,90,2,1,38,1,1.40,3,10,-7,-2.89,-2.33,3.3,3.9,-0.6,-0.26,+0.27,Matches
179,Marco Bizot\Marco-Bizot,nl NED,GK,nl AZ Alkmaar,30-032,1991,6,540,90,100.0,6.0,6,90,6,0,,0,1.33,7,5,+2,+0.33,,8.2,10.0,-1.8,-0.30,,Matches
180,Martin Bjørnbak\Martin-Bjornbak,no NOR,DF,no Molde,29-020,1992,5,450,90,50.0,5.0,5,90,5,0,,2,2.00,9,9,0,0.00,+0.20,8.7,8.6,0.0,+0.01,+0.08,Matches
181,Nick Blackman\Nick-Blackman,bb BRB,FW,il Maccabi Tel Aviv,31-151,1989,6,209,35,29.0,2.3,2,58,0,4,24,2,0.83,1,3,-2,-0.86,-0.51,2.7,1.7,+1.0,+0.43,+0.58,Matches
182,Daley Blind\Daley-Blind,nl NED,MFDF,nl Ajax,31-033,1990,3,244,81,54.2,2.7,3,81,2,0,,0,3.00,6,2,+4,+1.48,+0.60,6.3,3.1,+3.1,+1.16,-1.81,Matches
183,Myron Boadu\Myron-Boadu,nl NED,FW,nl AZ Alkmaar,20-087,2001,4,190,48,35.2,2.1,2,75,0,2,21,0,0.50,1,2,-1,-0.47,-1.25,2.2,5.5,-3.4,-1.59,-1.98,Matches
184,Richmond Boakye\Richmond-Boakye,gh GHA,FW,rs Red Star,28-073,1993,3,25,8,3.5,0.3,0,,0,3,8,2,1.67,0,0,0,0.00,-0.65,0.0,0.2,-0.2,-0.66,-0.52,Matches
185,Arnaud Bodart\Arnaud-Bodart,be BEL,GK,be Standard Liège,23-031,1998,6,540,90,100.0,6.0,6,90,6,0,,0,1.44,7,14,-7,-1.17,,6.2,12.9,-6.7,-1.11,,Matches
186,Pietro Boer\Pietro-Boer,it ITA,GK,it Roma,18-334,2002,1,90,90,9.1,1.0,1,90,1,0,,3,0.00,1,3,-2,-2.00,-3.90,1.7,1.7,+0.1,+0.06,-0.70,Matches
187,Melayro Bogarde\Melayro-Bogarde,nl NED,DF,de Hoffenheim,18-318,2002,4,278,70,38.6,3.1,3,90,3,1,8,3,2.00,7,0,+7,+2.27,+1.04,6.2,0.7,+5.4,+1.76,+0.47,Matches
188,Raul Bogdan Haiduc\Raul-Bogdan-Haiduc,ro ROU,MF,ro CFR Cluj,18-184,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
189,Merveille Bokadi\Merveille-Bokadi,cd COD,DFMF,be Standard Liège,28-325,1992,6,495,83,91.7,5.5,6,83,5,0,,0,1.44,5,13,-8,-1.45,-3.45,5.1,11.9,-6.8,-1.24,-1.51,Matches
190,Sinan Bolat\Sinan-Bolat,tr TUR,GK,be Gent,32-220,1988,2,180,90,33.3,2.0,2,90,2,0,,1,0.00,1,4,-3,-1.50,+0.50,2.0,2.0,0.0,-0.01,+0.32,Matches
191,Serhiy Bolbat\Serhiy-Bolbat,ua UKR,DF,ua Shakhtar,27-302,1993,1,9,9,2.5,0.1,0,,0,1,9,3,0.00,0,0,0,0.00,+0.26,0.0,0.4,-0.4,-4.03,-3.76,Matches
192,Aleksandar Boljević\Aleksandar-Boljevic,me MNE,FW,be Standard Liège,25-120,1995,3,97,32,18.0,1.1,0,,0,3,32,2,1.00,2,2,0,0.00,+1.42,1.4,2.2,-0.8,-0.78,+0.40,Matches
193,Mathis Bolly\Mathis-Bolly,ci CIV,FWMF,no Molde,30-148,1990,8,284,36,31.6,3.2,3,64,0,5,18,2,1.63,4,8,-4,-1.27,-1.71,2.8,7.0,-4.3,-1.35,-1.93,Matches
194,Valerii Bondar\Valerii-Bondar,ua UKR,DF,ua Shakhtar,22-043,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
195,Jan Bořil\Jan-Boril,cz CZE,DF,cz Slavia Prague,30-090,1991,10,840,84,84.8,9.3,9,90,9,1,30,0,1.80,12,10,+2,+0.21,-1.59,8.8,12.4,-3.6,-0.38,-1.36,Matches
196,Cristian Borja\Cristian-Borja,co COL,MFDF,pt Braga,28-052,1993,2,43,22,6.0,0.5,0,,0,2,22,0,0.00,1,3,-2,-4.19,-4.45,0.1,2.7,-2.5,-5.33,-5.17,Matches
197,Milan Borjan\Milan-Borjan,ca CAN,GK,rs Red Star,33-170,1987,8,720,90,100.0,8.0,8,90,8,0,,0,1.78,12,7,+5,+0.62,,8.6,9.8,-1.3,-0.16,,Matches
198,Filip Borowski\Filip-Borowski,pl POL,DF,pl Lech Poznań,17-187,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
199,Olivier Boscagli\Olivier-Boscagli,fr FRA,DFMF,nl PSV Eindhoven,23-144,1997,8,622,78,86.4,6.9,7,82,6,1,45,0,2.10,14,12,+2,+0.29,+0.29,10.7,8.2,+2.5,+0.36,+0.31,Matches
200,Jordan Botaka\Jordan-Botaka,cd COD,MFDF,be Gent,27-291,1993,5,211,42,39.1,2.3,3,61,0,2,14,1,0.00,3,5,-2,-0.85,+1.61,4.9,1.9,+3.0,+1.29,+2.48,Matches
201,Sven Botman\Sven-Botman,nl NED,DF,fr Lille,21-089,2000,8,662,83,91.9,7.4,7,88,6,1,45,0,1.38,15,10,+5,+0.68,+2.23,12.3,7.0,+5.2,+0.71,+1.48,Matches
202,Ioannis-Foivos Botos\Ioannis-Foivos-Botos,gr GRE,MF,gr AEK Athens,20-112,2000,1,6,6,1.1,0.1,0,,0,1,6,4,3.00,0,0,0,0.00,+1.35,0.1,0.3,-0.2,-2.27,-1.71,Matches
203,Eric Botteghin\Eric-Botteghin,br BRA,DF,nl Feyenoord,33-223,1987,4,161,40,29.8,1.8,1,90,1,3,24,2,0.50,1,5,-4,-2.24,-2.24,2.1,4.5,-2.3,-1.31,-1.46,Matches
204,Andreas Bouchalakis\Andreas-Bouchalakis,gr GRE,MF,gr Olympiacos,28-006,1993,4,232,58,64.4,2.6,3,75,2,1,7,0,1.50,5,7,-2,-0.78,-2.18,2.2,3.7,-1.5,-0.58,-0.47,Matches
205,Hicham Boudaoui\Hicham-Boudaoui,dz ALG,MF,fr Nice,21-200,1999,4,131,33,24.3,1.5,1,62,0,3,23,1,0.75,1,5,-4,-2.75,-1.87,1.3,2.3,-1.0,-0.70,-0.69,Matches
206,Teddy Boulhendi\Teddy-Boulhendi,fr FRA,GK,fr Nice,20-002,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
207,Edoardo Bove\Edoardo-Bove,it ITA,MF,it Roma,18-330,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
208,Jamie Bowden\Jamie-Bowden,ie IRL,MF,eng Tottenham,19-276,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
209,Frank Boya\Frank-Boya,cm CMR,MF,be Antwerp,24-284,1996,5,164,33,22.8,1.8,1,67,0,4,24,3,0.60,5,6,-1,-0.55,-0.55,2.3,4.7,-2.4,-1.34,-1.57,Matches
210,Denys Boyko\Denys-Boyko,ua UKR,GK,ua Dynamo Kyiv,33-072,1988,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
211,Andy Boyle\Andy-Boyle,ie IRL,DF,ie Dundalk,30-035,1991,6,389,65,72.0,4.3,5,75,3,1,14,0,0.43,5,14,-9,-2.08,-0.89,5.4,8.8,-3.4,-0.78,+1.05,Matches
212,Domagoj Bradarić\Domagoj-Bradaric,hr CRO,DF,fr Lille,21-122,1999,7,514,73,71.4,5.7,6,84,4,1,8,1,1.43,12,11,+1,+0.18,-1.14,10.9,6.3,+4.6,+0.81,+0.75,Matches
213,Filip Braut\Filip-Braut,hr CRO,DFMF,hr Rijeka,18-310,2002,2,74,37,13.7,0.8,1,63,0,1,11,4,0.00,1,2,-1,-1.22,-0.25,0.6,3.0,-2.4,-2.94,-1.67,Matches
214,Emil Breivik\Emil-Breivik,no NOR,MF,no Molde,20-304,2000,1,81,81,9.0,0.9,1,81,0,0,,3,3.00,1,1,0,0.00,+0.11,1.2,0.6,+0.6,+0.62,+0.72,Matches
215,Ibrahima Breze Fofana\Ibrahima-Breze-Fofana,gn GUI,MF,be Club Brugge,18-239,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
216,Yan Brice Eteki\Yan-Brice-Eteki,cm CMR,MF,es Granada,23-228,1997,10,321,32,32.4,3.6,3,88,2,7,8,1,1.70,3,4,-1,-0.28,-0.82,3.5,4.9,-1.5,-0.41,-0.55,Matches
217,Brian Brobbey\Brian-Brobbey,nl NED,FW,nl Ajax,19-069,2002,5,100,20,22.2,1.1,0,,0,5,20,0,2.40,4,2,+2,+1.80,+0.77,4.9,1.2,+3.7,+3.35,+1.75,Matches
218,Scott Brown\Scott-Brown,sco SCO,MF,sco Celtic,35-290,1985,5,343,69,63.5,3.8,5,69,0,0,,1,1.00,5,11,-6,-1.57,-0.20,4.1,5.5,-1.3,-0.35,+0.20,Matches
219,Bruma\Bruma,pt POR,FWMF,gr Olympiacos,26-169,1994,4,244,61,67.8,2.7,3,72,0,1,28,0,1.50,4,5,-1,-0.37,-1.14,2.0,4.1,-2.1,-0.77,-1.08,Matches
220,Jacob Bruun Larsen\Jacob-Bruun-Larsen,dk DEN,MF,de Hoffenheim,22-204,1998,1,13,13,1.8,0.1,0,,0,1,13,2,3.00,1,0,+1,+6.92,+5.40,0.4,0.2,+0.2,+1.17,-0.31,Matches
221,Ola Brynhildsen\Ola-Brynhildsen,no NOR,FWMF,no Molde,21-349,1999,5,159,32,17.7,1.8,2,66,0,3,9,1,1.40,3,3,0,0.00,+0.12,4.3,3.3,+1.1,+0.59,+0.76,Matches
222,Osman Bukari\Osman-Bukari,gh GHA,FWMF,be Gent,22-119,1998,6,481,80,89.1,5.3,6,80,4,0,,0,0.00,3,14,-11,-2.06,-2.06,7.5,8.8,-1.3,-0.24,-0.22,Matches
223,Andrei Burcă\Andrei-Burca,ro ROU,DF,ro CFR Cluj,27-361,1993,5,450,90,83.3,5.0,5,90,5,0,,0,1.57,4,5,-1,-0.20,+4.80,4.9,7.7,-2.8,-0.56,+1.48,Matches
224,Nicolas Bürgy\Nicolas-Burgy,ch SUI,DF,ch Young Boys,25-247,1995,3,178,59,19.8,2.0,2,87,1,1,4,3,2.00,1,3,-2,-1.01,-1.26,2.3,2.0,+0.3,+0.16,+0.74,Matches
225,Robbie Burton\Robbie-Burton,wal WAL,MFFW,hr Dinamo Zagreb,21-106,1999,2,2,1,0.2,0.0,0,,0,2,1,9,3.00,0,0,0,0.00,-0.88,0.0,0.0,0.0,0.00,+0.07,Matches
226,Gustavo Busatto\Gustavo-Busatto,br BRA,GK,bg CSKA Sofia,30-170,1990,6,540,90,100.0,6.0,6,90,6,0,,0,1.70,3,7,-4,-0.67,,5.3,7.9,-2.6,-0.53,,Matches
227,Heorhiy Bushchan\Heorhiy-Bushchan,ua UKR,GK,ua Dynamo Kyiv,26-315,1994,4,360,90,100.0,4.0,4,90,4,0,,0,1.00,2,5,-3,-0.75,,1.8,5.4,-3.6,-0.89,,Matches
228,Aurélio Buta\Aurelio-Buta,pt POR,DF,be Antwerp,24-060,1997,8,375,47,52.1,4.2,3,90,3,5,21,0,1.50,7,11,-4,-0.96,-1.74,5.6,10.1,-4.5,-1.09,-2.02,Matches
229,Jean Butez\Jean-Butez,fr FRA,GK,be Antwerp,25-307,1995,5,450,90,62.5,5.0,5,90,5,0,,1,2.40,8,3,+5,+1.00,+3.00,9.1,4.5,+4.6,+0.92,+2.79,Matches
230,Bohdan Butko\Bohdan-Butko,ua UKR,DF,pl Lech Poznań,30-088,1991,3,270,90,50.0,3.0,3,90,3,0,,0,0.00,1,8,-7,-2.33,-2.00,1.6,5.8,-4.2,-1.39,-1.29,Matches
231,Vitaliy Buyalskyi\Vitaliy-Buyalskyi,ua UKR,MF,ua Dynamo Kyiv,28-095,1993,4,355,89,98.6,3.9,4,89,3,0,,0,1.00,2,5,-3,-0.76,-0.76,1.8,5.4,-3.6,-0.92,-1.97,Matches
232,Rémy Cabella\Remy-Cabella,fr FRA,MFFW,ru Krasnodar,31-034,1990,2,180,90,100.0,2.0,2,90,2,0,,0,0.00,2,4,-2,-1.00,,2.7,2.2,+0.5,+0.24,,Matches
233,Marijan Čabraja\Marijan-Cabraja,hr CRO,FW,hr Dinamo Zagreb,24-045,1997,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
234,Davide Calabria\Davide-Calabria,it ITA,DF,it Milan,24-126,1996,3,205,68,22.8,2.3,3,68,0,0,,5,2.33,4,2,+2,+0.88,+0.62,5.3,2.2,+3.1,+1.36,+1.60,Matches
235,Riccardo Calafiori\Riccardo-Calafiori,it ITA,DF,it Roma,18-327,2002,4,275,69,27.8,3.1,2,90,2,2,48,1,3.00,8,3,+5,+1.64,+0.13,5.5,5.3,+0.2,+0.05,-0.89,Matches
236,Hakan Çalhanoğlu\Hakan-Calhanoglu,tr TUR,MFFW,it Milan,27-062,1994,6,354,59,39.3,3.9,4,75,2,2,27,1,1.67,5,7,-2,-0.51,-1.50,5.5,4.8,+0.7,+0.17,+0.07,Matches
237,Mohamed Camara\Mohamed-Camara,gn GUI,MF,gr Olympiacos,24-042,1997,4,360,90,100.0,4.0,4,90,4,0,,0,1.50,7,7,0,0.00,,3.7,5.4,-1.7,-0.42,,Matches
238,Samba Camara\Samba-Camara,ml MLI,DF,tr Sivasspor,28-148,1992,5,325,65,60.2,3.6,4,81,2,1,1,0,0.60,4,7,-3,-0.83,-1.25,2.4,6.0,-3.6,-1.01,-1.22,Matches
239,Camora\Camora,ro ROU,DF,ro CFR Cluj,34-152,1986,6,540,90,100.0,6.0,6,90,6,0,,0,1.38,4,10,-6,-1.00,,5.4,10.2,-4.8,-0.80,,Matches
240,David Cancola\David-Cancola,at AUT,MF,cz Slovan Liberec,24-170,1996,1,89,89,16.5,1.0,1,89,0,0,,3,0.00,0,5,-5,-5.06,-4.26,0.2,3.1,-2.9,-2.93,-2.29,Matches
241,Luka Capan\Luka-Capan,hr CRO,DF,hr Rijeka,26-005,1995,3,184,61,34.1,2.0,2,90,2,1,4,1,2.00,4,4,0,0.00,+1.52,1.9,4.7,-2.8,-1.36,+0.20,Matches
242,Étienne Capoue\Etienne-Capoue,fr FRA,MF,es Villarreal,32-274,1988,5,433,87,48.1,4.8,5,87,4,0,,0,3.00,9,1,+8,+1.66,-0.65,7.9,4.0,+3.9,+0.81,-0.91,Matches
243,Joachim Carcela\Joachim-Carcela,be BEL,MF,be Standard Liège,21-116,1999,3,30,10,5.6,0.3,0,,0,3,10,1,0.33,0,1,-1,-3.00,-1.94,0.8,0.5,+0.3,+0.86,+2.09,Matches
244,Mehdi Carcela\Mehdi-Carcela,ma MAR,FWMF,be Standard Liège,31-284,1989,3,136,45,25.2,1.5,1,90,1,2,23,1,1.50,0,4,-4,-2.65,-1.98,0.4,3.4,-2.9,-1.95,-1.12,Matches
245,Yoan Cardinale\Yoan-Cardinale,fr FRA,GK,fr Nice,27-015,1994,1,90,90,16.7,1.0,1,90,1,0,,5,0.00,0,1,-1,-1.00,+0.40,1.1,0.7,+0.4,+0.42,+0.72,Matches
