Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Sebastiano Luperto,it ITA,DF,,Napoli,Europa League,2019,1996,1.6,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,86,97,88.7,1655,591,32,35,91.4,46,51,90.2,8,11,72.7,0,0,0,0,2,0,0,4,,91,6,5,0,24,1,0,0,0,0,0,78,9,10,85,6,2,1,0,1,2,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,15,4,26.7,7,7,1,4,2,0,2,0,0,5,0,,107,11,48,58,7,1,101,0,0,,0,0,74,414,198,3,1,0,0,0,78,77,98.7,1,,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,75
Mikael Lustig,se SWE,DF,,Celtic,Europa League,2019,1986,4.4,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,271,345,78.6,5543,2053,90,101,89.1,145,165,87.9,35,72,48.6,0,0.1,-0.1,2,17,4,2,26,,294,51,15,0,28,12,7,1,0,0,0,218,63,64,13,272,21,35,1,1,7,6,8,,4,0.9,3,1,0,0,0,0,1,0.23,1,0,0,0,0,0,0,,7,4,3,4,0,2,9,22.2,7,47,13,27.7,32,14,1,9,3,0,6,6,13,15,0,,378,22,141,196,64,3,328,0,1,0,0,0,227,1114,707,21,6,0,1,0,248,241,97.2,3,,0,0,0,4,7,2,7,6,4,0,0,0,44,4,1,80
Christian Luyindama,cd COD,DF,,Galatasaray,Europa League,2019,1994,2,,1,4,2,50,2,1,0.25,0.5,9,0,0,0,0.2,0.2,0.06,0.8,0.8,,193,232,83.2,4011,1285,58,68,85.3,100,112,89.3,31,46,67.4,1,0,1,0,9,1,0,8,,223,9,8,1,24,9,0,0,0,0,0,171,28,33,3,197,24,1,2,1,3,2,3,,1,0.17,0,0,0,1,0,0,1,0.17,0,0,0,1,0,0,0,,19,11,16,3,0,9,18,50,9,64,21,32.8,34,29,1,12,6,0,6,7,26,39,0,,305,56,180,134,8,2,296,6,6,100,6,0,174,996,634,13,2,0,2,2,148,143,96.6,2,,0,0,0,0,1,0,0,4,3,0,0,0,22,13,2,86.7
Christian Luyindama,cd COD,DF,,Standard Liège,Europa League,2019,1994,6,,0,2,0,0,0.33,0,0,,10.5,0,0,0,0.2,0.2,0.09,-0.2,-0.2,,119,137,86.9,2888,642,22,31,71,66,70,94.3,31,35,88.6,0,0,0,0,9,1,0,7,,133,4,4,0,27,8,0,0,0,0,0,113,8,16,1,126,5,0,0,1,2,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,3,4,2,0,3,4,75,1,28,8,28.6,20,8,0,3,0,0,3,4,10,8,0,,161,11,75,89,8,8,158,2,5,40,2,1,120,535,294,4,0,0,2,0,116,115,99.1,5,,1,0,0,10,1,0,0,7,11,0,0,0,76,11,4,73.3
Paul-Jose M'Poku,cd COD,MF,,Standard Liège,Europa League,2019,1992,1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,40,50,80,565,212,25,30,83.3,10,12,83.3,3,5,60,0,0.5,-0.5,3,5,3,2,4,,46,4,3,0,8,0,3,1,0,0,0,40,5,5,12,33,4,0,0,0,2,2,0,,4,3.96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,9,3,33.3,1,5,3,1,1,0,0,0,0,0,0,,61,1,8,34,25,1,59,1,1,100,1,0,49,182,101,5,4,0,3,3,64,49,76.6,4,,1,0,0,1,6,0,3,0,0,0,0,0,9,1,0,100
Mahir Madatov,az AZE,FW,MF,Qarabağ Ağdam,Europa League,2019,1997,4,,0,1,1,100,0.25,0.25,0,0,11.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,,73,102,71.6,1080,215,40,53,75.5,28,35,80,4,8,50,0,0.2,-0.2,3,2,2,0,6,,98,4,0,1,11,0,6,0,0,0,0,72,17,13,60,27,10,2,1,0,3,1,8,,7,1.76,6,0,1,0,0,0,1,0.25,1,0,0,0,0,0,0,,7,4,2,3,2,2,5,40,3,68,18,26.5,11,37,20,7,1,0,6,2,9,2,0,,160,2,21,72,82,18,156,5,11,45.5,6,1,118,687,323,23,7,5,16,8,159,109,68.6,33,,2,0,0,7,5,3,6,2,4,0,0,0,23,3,2,60
Ivan Maewski,by BLR,MF,,Astana FK,Europa League,2019,1988,6,,0,2,0,0,0.33,0,0,,14.2,0,0,0,0.2,0.2,0.1,-0.2,-0.2,,214,252,84.9,3882,703,91,99,91.9,94,109,86.2,26,37,70.3,0,0.1,-0.1,5,13,0,0,12,,245,7,6,0,40,6,0,0,0,0,0,194,37,21,45,178,22,1,2,2,7,2,6,,10,1.67,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,15,11,8,7,0,5,16,31.3,11,123,32,26,55,59,9,18,2,0,16,11,26,13,0,,321,20,95,202,40,4,315,6,10,60,7,0,205,946,298,15,4,0,6,6,214,182,85,8,,0,0,0,6,8,0,0,11,11,0,0,0,74,6,14,30
Anton Maglica,hr CRO,FW,,Apollon,Europa League,2019,1991,3.1,,2,3,1,33.3,0.97,0.32,0.33,1,11.2,0,1,1,1.4,0.6,0.21,0.6,0.4,,63,84,75,946,122,33,41,80.5,24,28,85.7,3,8,37.5,0,0.4,-0.4,2,4,3,0,5,,76,8,0,0,6,0,1,0,0,0,0,65,11,8,7,74,2,0,1,0,1,3,3,,5,1.62,4,0,0,0,1,0,1,0.32,1,0,0,0,0,0,0,,4,3,1,3,0,1,2,50,1,52,12,23.1,3,28,21,0,0,0,0,1,5,8,0,,134,9,16,81,46,10,125,5,11,45.5,5,0,100,454,229,10,4,0,14,6,126,94,74.6,31,,1,0,0,4,8,4,1,1,3,0,0,0,15,2,3,40
May Mahlangu,za RSA,MF,,Ludogorets,Europa League,2019,1989,0.2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,5,7,71.4,91,39,2,3,66.7,1,1,100,1,2,50,0,0,0,0,1,0,0,1,,7,0,0,0,0,0,0,0,0,0,0,3,3,1,0,6,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,12,4,33.3,2,8,2,1,1,0,0,0,0,1,0,,10,3,3,5,2,0,10,0,0,,0,0,6,36,14,1,0,0,0,1,3,3,100,0,,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,
Ainsley Maitland-Niles,eng ENG,DF,,Arsenal,Europa League,2019,1997,8.9,,1,7,3,42.9,0.78,0.34,0.14,0.33,18.9,0,0,0,0.4,0.4,0.05,0.6,0.6,,396,484,81.8,6287,2254,207,229,90.4,153,179,85.5,25,50,50,2,0.8,1.2,5,32,7,1,38,,411,73,2,2,81,6,10,0,0,0,0,335,78,71,79,317,10,71,1,3,8,11,16,,15,1.68,12,0,2,0,0,1,4,0.45,3,0,1,0,0,0,0,,23,14,16,5,2,11,26,42.3,15,166,42,25.3,69,73,24,16,1,0,15,10,33,14,1,,582,26,140,293,196,13,511,11,20,55,12,0,386,1963,1195,65,21,5,14,11,398,359,90.2,22,,0,0,0,9,4,0,10,10,14,0,1,0,79,6,4,60
Erik Majetschak,de GER,MF,,RB Leipzig,Europa League,2019,2000,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,3,4,75,35,18,3,4,75,0,0,,0,0,,0,0,0,0,1,0,0,0,,4,0,0,0,1,0,0,0,0,0,0,3,1,0,1,3,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,,5,0,2,4,0,0,5,0,0,,0,0,5,28,11,1,0,0,0,1,7,4,57.1,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Róbert Mak,sk SVK,MF,FW,Zenit,Europa League,2019,1991,6.4,,2,6,3,50,0.94,0.47,0.33,0.67,16.1,0,0,1,2,1.2,0.21,0,0.8,,140,193,72.5,2238,673,78,92,84.8,50,60,83.3,10,31,32.3,1,0.4,0.6,5,8,3,1,9,,166,27,6,1,52,6,16,10,1,1,1,146,17,30,23,153,4,11,1,1,0,4,9,,11,1.73,6,3,0,1,1,0,1,0.16,0,0,0,1,0,0,0,,5,2,2,2,1,3,10,30,7,140,34,24.3,51,67,22,6,2,0,4,4,9,7,0,,243,5,50,107,107,21,215,4,9,44.4,4,0,166,1149,721,29,7,4,7,6,233,159,68.2,33,,1,0,0,3,8,0,16,4,2,0,0,0,32,1,3,25
Yevhen Makarenko,ua UKR,MF,,Anderlecht,Europa League,2019,1991,3,,0,4,0,0,1.34,0,0,,26.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,,184,213,86.4,3485,879,73,88,83,85,90,94.4,21,27,77.8,0,0.2,-0.2,3,18,3,0,16,,207,6,6,0,23,9,1,0,0,0,0,179,12,22,139,64,7,0,1,1,3,8,4,,7,2.35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,4,1,4,0,1,5,20,4,45,14,31.1,21,18,6,7,1,0,6,0,5,0,0,,248,4,46,171,52,3,245,7,9,77.8,7,1,204,1167,685,36,12,0,2,8,202,192,95,8,,0,0,0,3,6,0,1,0,4,0,0,0,36,2,1,66.7
Nikola Maksimović,rs SRB,DF,,Napoli,Europa League,2019,1991,3.5,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,182,201,90.5,3762,1667,55,62,88.7,92,93,98.9,31,39,79.5,0,0,0,0,9,1,0,10,,186,15,6,1,26,2,1,0,0,0,0,143,33,25,12,167,10,9,1,0,3,2,3,,1,0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,8,9,2,0,2,3,66.7,1,41,12,29.3,29,12,0,5,3,0,2,2,13,19,0,,242,39,148,101,11,1,227,0,3,0,0,0,152,976,522,9,2,0,2,1,161,155,96.3,1,,2,0,0,2,2,0,1,2,8,0,1,0,31,11,5,68.8
Kévin Malcuit,ma MAR,DF,,Napoli,Europa League,2019,1991,1.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,70,85,82.4,1245,444,31,33,93.9,33,38,86.8,6,10,60,1,0.4,0.6,1,4,1,1,5,,68,17,3,0,22,0,5,0,0,0,0,50,15,20,5,63,2,14,0,0,0,1,5,,1,0.87,1,0,0,0,0,0,1,0.87,1,0,0,0,0,0,0,,1,0,1,0,0,1,3,33.3,2,13,3,23.1,9,2,2,2,0,0,2,2,3,0,0,,90,2,28,50,19,1,74,3,3,100,3,0,65,443,215,6,2,0,1,0,63,58,92.1,1,,0,0,0,0,2,0,5,2,0,0,0,0,10,1,2,33.3
Kevin Malget,lu LUX,DF,MF,F91 Dudelange,Europa League,2019,1991,1.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,32,43,74.4,688,246,8,11,72.7,17,20,85,6,11,54.5,0,0,0,1,0,2,2,1,,37,6,0,0,1,5,6,0,0,0,0,27,8,8,5,29,3,6,0,1,2,1,2,,1,0.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,2,0,0,1,2,50,1,25,3,12,21,4,0,2,1,0,1,1,3,0,0,,53,3,20,25,12,1,47,1,2,50,2,0,28,90,44,2,3,0,2,1,36,36,100,2,,1,0,0,3,0,0,6,1,0,0,0,0,6,0,1,0
Ruslan Malinovskyi,ua UKR,MF,,Genk,Europa League,2019,1993,6.7,,0,11,3,27.3,1.65,0.45,0,0,27.2,2,0,0,0.4,0.4,0.03,-0.4,-0.4,,418,529,79,8148,2918,183,214,85.5,162,188,86.2,63,108,58.3,2,1,1,12,55,8,1,73,,493,36,21,1,83,25,3,14,0,0,0,397,40,92,420,85,11,0,3,4,9,14,11,,32,4.8,20,5,3,1,3,0,4,0.6,3,1,0,0,0,0,0,,15,11,7,8,0,4,14,28.6,10,173,55,31.8,51,95,27,7,0,0,7,6,21,1,0,,609,14,126,414,122,8,578,19,26,73.1,19,1,483,2442,1325,57,18,2,12,21,489,460,94.1,29,,1,0,0,11,14,0,3,6,11,0,0,0,82,11,5,68.8
Maksym Malyshev,ua UKR,MF,,Shakhtar,Europa League,2019,1992,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,1,1,100,13,13,1,1,100,0,0,,0,0,,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,7,0,0,6,1,0,0,0,0,0,0,0,2,0,,3,1,2,1,0,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Pavel Mamayev,ru RUS,MF,,Krasnodar,Europa League,2019,1988,1.6,,0,4,0,0,2.57,0,0,,16.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,,49,66,74.2,772,244,27,37,73,20,23,87,2,6,33.3,0,0.2,-0.2,2,6,3,1,9,,64,2,0,0,16,0,1,0,0,0,0,48,7,11,8,51,2,2,0,0,0,3,1,,3,1.93,3,0,0,0,0,0,1,0.64,1,0,0,0,0,0,0,,3,3,1,0,2,1,2,50,1,30,9,30,1,16,13,1,0,0,1,1,4,0,0,,82,0,8,49,28,3,80,1,1,100,1,0,60,310,164,5,1,0,4,2,81,63,77.8,12,,0,0,0,1,1,1,1,1,3,0,0,0,10,3,4,42.9
Emanuel Mammana,ar ARG,DF,,Zenit,Europa League,2019,1996,4,,0,1,0,0,0.25,0,0,,7,0,0,0,0.1,0.1,0.15,-0.1,-0.1,,231,270,85.6,4948,1409,65,71,91.5,126,134,94,39,60,65,0,0,0,0,6,1,0,4,,252,18,6,0,18,6,0,1,0,0,0,200,24,46,26,219,8,11,2,2,3,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,3,1,0,1,7,14.3,6,26,4,15.4,17,8,1,6,5,1,1,8,12,23,0,,315,35,181,136,9,1,298,1,1,100,1,0,212,954,483,10,1,0,1,0,225,218,96.9,1,,0,0,0,5,2,0,0,8,2,0,0,0,35,7,3,70
Aïssa Mandi,dz ALG,DF,,Betis,Europa League,2019,1991,6,,0,1,1,100,0.17,0.17,0,0,5.1,0,0,0,0.2,0.2,0.15,-0.2,-0.2,,522,560,93.2,10009,3562,204,213,95.8,239,251,95.2,72,83,86.7,0,0,0,1,53,1,0,41,,535,25,20,0,51,16,1,0,0,0,0,491,37,32,78,459,12,5,2,0,6,5,6,,11,1.83,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,8,4,3,5,0,3,3,100,0,35,4,11.4,14,18,3,9,5,1,4,6,14,14,0,,604,44,190,400,57,3,579,2,2,100,2,0,477,2065,1208,39,13,0,2,0,486,484,99.6,7,,1,0,0,9,4,0,1,6,4,1,0,0,51,9,3,75
Carlos Mané,pt POR,FW,MF,Sporting CP,Europa League,2019,1994,1.8,,0,5,1,20,2.83,0.57,0,0,12.1,0,0,0,0.4,0.4,0.09,-0.4,-0.4,,57,80,71.3,782,291,41,49,83.7,11,22,50,4,6,66.7,0,0.2,-0.2,2,6,2,0,9,,79,1,0,1,5,0,6,0,0,0,0,61,9,10,14,57,8,1,0,2,2,2,2,,6,3.4,6,0,0,0,0,0,2,1.13,2,0,0,0,0,0,0,,1,1,0,0,1,1,2,50,1,17,2,11.8,1,9,7,3,0,0,3,4,5,0,0,,103,1,7,50,52,13,102,3,4,75,3,0,85,288,179,13,4,2,7,4,98,83,84.7,24,,0,0,0,3,3,3,6,4,1,0,0,0,10,0,2,0
Elvis Manu,nl NED,FW,,Akhisarspor,Europa League,2019,1993,2.9,,1,5,2,40,1.71,0.68,0.2,0.5,14,0,0,0,1,1,0.2,0,0,,41,55,74.5,528,70,29,36,80.6,11,15,73.3,1,1,100,0,0.8,-0.8,3,3,1,0,2,,48,7,0,0,7,0,3,0,0,0,0,38,10,7,13,35,3,3,0,0,1,1,3,,7,2.4,4,0,2,0,1,0,1,0.34,0,0,1,0,0,0,0,,1,1,0,0,1,0,2,0,2,27,8,29.6,1,15,11,1,1,0,0,0,1,0,0,,91,0,3,40,55,15,84,4,10,40,4,1,77,337,192,13,3,4,8,7,144,74,51.4,31,,1,0,0,3,8,4,3,0,1,1,0,0,6,1,3,25
Marcão,br BRA,DF,,Galatasaray,Europa League,2019,1996,2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,141,159,88.7,3095,1246,42,43,97.7,69,81,85.2,30,35,85.7,0,0,0,0,12,0,0,18,,152,7,5,0,22,1,0,0,0,0,0,138,8,13,127,22,6,2,0,1,3,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,2,1,0,2,3,66.7,1,16,1,6.3,12,4,0,5,2,0,3,4,7,10,0,,183,16,94,100,4,1,179,1,1,100,1,0,130,931,582,11,0,0,2,0,141,140,99.3,1,,1,0,0,8,6,0,0,4,0,0,1,0,17,4,2,66.7
Marcelinho,bg BUL,MF,FW,Ludogorets,Europa League,2019,1984,5.1,,2,16,4,25,3.15,0.79,0.13,0.5,20.6,0,0,0,1.6,1.6,0.1,0.4,0.4,,184,250,73.6,3201,912,93,114,81.6,61,83,73.5,26,36,72.2,0,0.8,-0.8,10,18,8,1,24,,246,4,0,2,31,5,2,1,0,0,0,189,38,23,23,208,11,3,2,2,5,10,14,,21,4.14,16,0,3,0,1,1,1,0.2,1,0,0,0,0,0,0,,7,4,4,2,1,2,4,50,2,81,24,29.6,8,45,28,6,0,0,6,3,10,1,0,,319,1,37,174,135,16,315,8,14,57.1,8,0,238,1207,596,35,13,5,9,7,315,254,80.6,46,,2,0,0,5,7,2,2,3,4,0,0,0,34,3,3,50
Antonio Marchesano,ch SUI,MF,FW,Zürich,Europa League,2019,1991,3.7,,1,9,3,33.3,2.44,0.81,0.11,0.33,18.4,0,0,0,1.6,1.6,0.17,-0.6,-0.6,,84,126,66.7,1360,340,49,66,74.2,24,35,68.6,8,18,44.4,0,0.9,-0.9,7,11,4,0,13,,119,7,1,1,37,5,2,0,0,0,0,78,21,27,21,95,6,1,2,0,3,5,5,,13,3.52,12,0,0,0,0,1,1,0.27,1,0,0,0,0,0,0,,4,3,0,2,2,1,7,14.3,6,88,23,26.1,12,51,25,6,0,0,6,3,7,4,0,,171,5,14,81,85,14,165,3,8,37.5,3,0,128,602,331,17,6,0,6,7,168,119,70.8,39,,2,0,0,8,4,0,2,3,3,0,0,0,28,1,5,16.7
Claudio Marchisio,it ITA,MF,,Zenit,Europa League,2019,1986,2.6,,0,1,0,0,0.38,0,0,,21.5,0,0,0,0,0,0.04,0,0,,90,117,76.9,2052,531,30,38,78.9,36,41,87.8,23,36,63.9,0,0,0,1,11,2,1,9,,111,6,4,0,14,8,1,1,0,0,0,72,10,35,18,92,7,0,0,2,1,1,4,,1,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,6,2,5,0,3,11,27.3,8,55,11,20,30,20,5,11,1,0,10,3,10,4,0,,146,8,45,94,16,0,142,6,9,66.7,7,0,102,426,198,6,0,0,3,1,101,90,89.1,3,,1,0,0,7,2,0,1,3,6,0,0,0,25,1,3,25
Mariano,br BRA,DF,,Galatasaray,Europa League,2019,1986,1.2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,63,91,69.2,1161,329,26,30,86.7,30,42,71.4,6,15,40,0,0,0,0,3,0,0,5,,83,8,1,0,31,2,3,0,0,0,0,56,12,23,15,68,0,7,1,0,4,4,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,1,2,0,2,3,66.7,1,12,0,0,7,3,2,5,0,0,5,1,4,2,0,,103,5,33,57,21,0,95,5,5,100,5,0,71,352,180,9,2,0,0,1,74,72,97.3,2,,0,0,0,2,0,0,3,1,0,0,0,0,12,0,0,
Răzvan Marin,ro ROU,MF,,Standard Liège,Europa League,2019,1996,5.5,,0,11,0,0,2,0,0,,19.7,1,0,0,0.8,0.8,0.07,-0.8,-0.8,,209,261,80.1,3878,1087,97,110,88.2,83,96,86.5,27,48,56.3,1,1.4,-0.4,7,27,4,2,23,,236,25,11,0,36,11,8,9,0,0,0,208,21,32,25,226,9,0,0,1,6,5,6,,11,2,8,3,0,0,0,0,2,0.36,1,1,0,0,0,0,0,,7,7,3,4,0,1,9,11.1,8,101,22,21.8,25,58,18,5,0,0,5,7,14,5,0,,319,5,59,199,88,8,294,6,10,60,6,0,237,1327,779,36,14,1,9,9,248,215,86.7,26,,0,0,0,5,4,0,8,7,7,0,0,0,50,1,2,33.3
Saša Marković,rs SRB,MF,,Apollon,Europa League,2019,1991,5.4,,2,13,4,30.8,2.41,0.74,0.15,0.5,27.3,3,0,0,1.2,1.2,0.09,0.8,0.8,,271,308,88,5614,1062,96,107,89.7,120,133,90.2,50,61,82,0,0.1,-0.1,2,13,2,0,13,,292,16,11,0,14,20,0,3,0,0,0,247,19,42,28,259,14,2,2,0,4,5,4,,6,1.11,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,,16,11,8,7,1,5,17,29.4,12,59,15,25.4,20,35,4,11,2,0,9,2,18,6,1,,369,15,126,226,43,2,350,9,12,75,10,2,278,1338,626,14,7,0,2,5,259,251,96.9,5,,1,0,0,10,7,0,0,2,11,0,0,0,59,2,6,25
Marlos,ua UKR,FW,,Shakhtar,Europa League,2019,1988,1.7,,1,5,2,40,2.87,1.15,0,0,23.2,0,1,1,0.9,0.3,0.07,0.1,-0.3,,85,100,85,1704,415,35,36,97.2,36,41,87.8,14,18,77.8,0,0,0,0,9,4,2,8,,94,6,4,1,31,3,4,2,0,0,0,80,6,14,86,14,0,0,0,0,0,3,4,,7,4.01,5,1,0,1,0,0,2,1.15,1,0,0,1,0,0,0,,1,0,1,0,0,1,2,50,1,28,2,7.1,4,12,12,3,1,0,2,1,2,0,0,,126,1,18,71,55,7,120,8,10,80,8,0,110,586,320,17,7,1,3,6,124,108,87.1,10,,0,0,0,2,5,0,4,1,0,0,0,0,6,0,0,
Pedro David Rosendo Marques,pt POR,FW,,Sporting CP,Europa League,2019,1998,0.4,,0,1,0,0,2.81,0,0,,9,0,0,0,0.1,0.1,0.09,-0.1,-0.1,,9,10,90,127,40,6,7,85.7,2,2,100,1,1,100,0,0,0,0,1,0,0,2,,10,0,0,0,0,0,1,0,0,0,0,9,1,0,1,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,3,1,33.3,0,1,2,0,0,0,0,0,0,0,0,,15,0,0,4,11,5,15,1,1,100,1,0,14,20,9,0,0,0,1,3,26,13,50,10,,0,0,0,1,0,4,1,0,0,0,0,0,2,0,1,0
Manuel Martic,at AUT,MF,,Rapid Wien,Europa League,2019,1995,1.9,,0,2,0,0,1.03,0,0,,28.1,1,0,0,0.1,0.1,0.03,-0.1,-0.1,,101,124,81.5,1954,363,31,40,77.5,54,61,88.5,15,21,71.4,0,0,0,0,7,1,0,5,,119,5,5,0,43,2,0,0,0,0,0,95,16,13,3,112,6,0,0,0,1,5,3,,2,1.03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,1,1,2,5,40,3,30,11,36.7,7,23,0,6,0,0,6,3,5,5,0,,144,7,31,108,10,0,139,5,5,100,5,0,96,338,96,2,0,0,2,2,88,84,95.5,4,,1,0,0,6,3,0,0,3,0,0,0,0,36,3,1,75
Lautaro Martínez,ar ARG,FW,,Inter,Europa League,2019,1997,2.7,,1,3,2,66.7,1.1,0.73,0,0,11.7,0,1,1,1,0.3,0.09,0,-0.3,,26,35,74.3,347,72,16,20,80,5,9,55.6,2,2,100,0,0,0,0,2,0,0,3,,32,3,0,0,11,0,0,0,0,0,0,15,16,4,3,23,4,0,2,0,0,0,0,,5,1.84,1,0,0,1,3,0,1,0.37,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,,0,74,33,44.6,4,29,41,1,0,0,1,0,0,4,0,,72,4,7,33,38,15,69,1,7,14.3,2,0,50,185,106,3,3,0,11,3,120,52,43.3,29,,2,0,0,6,8,0,0,0,0,2,0,0,10,8,6,57.1
Alyaksandr Martynovich,by BLR,DF,,Krasnodar,Europa League,2019,1987,9,,0,1,1,100,0.11,0.11,0,0,13,0,0,0,0,0,0.01,0,0,,475,552,86.1,10117,3800,137,147,93.2,253,275,92,84,125,67.2,0,0.6,-0.6,2,31,1,0,30,,535,17,12,1,64,7,1,0,0,0,0,428,38,86,62,430,37,3,3,0,5,6,6,,8,0.89,8,0,0,0,0,0,1,0.11,1,0,0,0,0,0,0,,17,8,13,4,0,10,14,71.4,4,50,20,40,29,20,1,14,5,1,9,12,29,59,0,,652,78,336,337,19,4,635,0,0,,0,0,396,1916,958,34,6,0,1,1,412,408,99,3,,3,0,0,6,4,0,1,12,8,0,0,0,121,24,9,72.7
