Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Awer Mabil,au AUS,FW,MF,Midtjylland,UCL,2021,1995,5,,1,7,4,57.1,1.4,0.8,0,0,19.2,1,1,1,1.2,0.4,0.06,-0.2,-0.4,,108,162,66.7,1637,376,62,80,77.5,29,44,65.9,11,20,55,0,0.2,-0.2,5,4,2,2,4,,157,5,2,0,26,5,9,2,1,0,1,108,30,24,25,126,6,1,2,0,3,4,12,,7,1.4,5,1,0,0,1,0,1,0.2,0,0,0,0,1,0,0,,4,3,2,2,0,3,10,30,7,60,18,30,20,27,13,7,0,0,7,1,5,2,0,,203,6,34,90,101,13,197,5,12,41.7,5,0,144,947,559,29,10,4,7,4,204,136,66.7,27,,0,0,0,2,3,1,9,1,3,1,0,0,45,2,9,18.2
Nicolas Madsen,dk DEN,MF,,Midtjylland,UCL,2021,2000,1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,32,45,71.1,691,153,11,14,78.6,11,17,64.7,9,13,69.2,0,0.2,-0.2,1,3,0,0,2,,43,2,2,0,7,2,1,0,0,0,0,25,6,14,2,38,1,0,0,0,0,2,1,,1,0.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,1,3,0,1,1,100,0,16,7,43.8,4,11,1,3,1,0,2,1,5,2,0,,54,8,18,32,5,0,52,0,1,0,0,0,30,122,53,3,0,0,0,1,24,24,100,3,,1,0,0,2,3,0,1,1,3,0,0,0,18,4,2,66.7
Stanislav Magkeev,ru RUS,MF,,Loko Moscow,UCL,2021,1999,2.2,,0,1,0,0,0.46,0,0,,22.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,,60,86,69.8,1129,507,25,36,69.4,26,32,81.3,7,15,46.7,0,0,0,1,6,1,0,7,,85,1,1,0,23,3,0,0,0,0,0,42,15,29,7,64,12,0,0,2,2,1,2,,1,0.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,3,1,0,1,6,16.7,5,30,9,30,23,5,2,2,1,0,1,4,8,4,0,,105,6,41,53,17,2,104,2,2,100,2,0,51,196,138,4,1,0,2,1,56,54,96.4,2,,0,0,0,1,1,0,0,4,2,0,0,0,34,4,1,80
Harry Maguire,eng ENG,DF,,Manchester Utd,UCL,2021,1993,5,,0,3,0,0,0.6,0,0,,9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,,291,335,86.9,6389,2075,78,88,88.6,158,168,94,52,71,73.2,0,0.1,-0.1,2,24,1,0,17,,321,14,12,0,28,14,0,0,0,0,0,250,31,54,24,275,19,2,3,0,8,0,6,,2,0.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,4,4,1,1,3,8,37.5,5,39,16,41,17,17,5,8,5,0,3,4,10,14,0,,371,50,179,189,25,12,358,2,2,100,2,0,242,1541,979,26,3,0,1,1,278,268,96.4,3,,2,0,0,7,2,0,0,4,4,0,0,0,53,16,8,66.7
Riyad Mahrez,dz ALG,FW,,Manchester City,UCL,2021,1991,4,,0,13,5,38.5,3.21,1.24,0,0,14.7,0,0,0,2.1,2.1,0.16,-2.1,-2.1,,162,213,76.1,2761,715,86,99,86.9,48,59,81.4,23,34,67.6,1,0.9,0.1,8,7,11,0,18,,202,11,1,1,26,5,14,7,3,2,0,154,29,30,184,20,3,3,1,1,2,7,11,,16,3.96,10,2,1,2,0,1,3,0.74,2,0,1,0,0,0,0,,7,4,0,4,3,2,6,33.3,4,57,14,24.6,5,25,27,3,1,0,2,3,10,1,0,,262,1,12,113,152,40,252,7,10,70,8,0,201,980,615,40,7,14,8,9,255,212,83.1,57,,0,0,0,4,3,2,14,3,4,0,0,0,24,2,6,25
Róbert Mak,sk SVK,FW,MF,Ferencváros,UCL,2021,1991,1,,0,4,1,25,4.14,1.03,0,0,18.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,,38,48,79.2,662,196,21,21,100,12,14,85.7,5,13,38.5,0,0,0,1,5,0,0,6,,41,7,2,0,3,5,2,5,2,0,1,33,6,9,4,44,0,0,0,1,2,1,1,,4,4.14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,2,1,1,0,1,1,2,50,1,11,4,36.4,1,3,7,1,0,0,1,0,2,1,0,,60,0,3,24,39,6,53,3,5,60,3,0,45,232,113,9,4,0,1,1,64,45,70.3,3,,0,0,0,0,2,1,2,0,1,0,0,0,4,0,0,
Malcom,br BRA,FW,MF,Zenit,UCL,2021,1997,2.7,,0,7,2,28.6,2.6,0.74,0,0,22.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,,95,112,84.8,1485,453,49,53,92.5,40,42,95.2,5,13,38.5,0,0.2,-0.2,2,4,6,1,15,,102,10,2,0,14,2,7,3,2,0,0,93,10,9,96,13,1,1,0,0,1,3,4,,8,2.98,6,0,1,0,1,0,1,0.37,1,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2,39,6,15.4,8,21,10,2,0,0,2,0,0,0,0,,135,1,15,64,77,6,127,5,8,62.5,5,0,109,866,574,31,14,2,2,5,133,109,82,12,,0,0,0,1,7,1,7,0,0,0,0,0,15,2,2,50
Ruslan Malinovskyi,ua UKR,MF,,Atalanta,UCL,2021,1993,1.5,,0,5,2,40,3.31,1.32,0,0,24.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,,69,89,77.5,1528,694,31,35,88.6,22,26,84.6,16,25,64,0,1.1,-1.1,5,11,5,0,16,,80,9,2,4,16,5,1,6,1,5,0,55,14,20,79,6,4,0,0,0,1,1,6,,7,4.63,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,1,2,1,2,6,33.3,4,42,9,21.4,7,24,11,2,0,0,2,3,7,0,0,,112,1,20,61,39,0,104,4,7,57.1,4,0,71,381,205,9,3,0,4,1,90,80,88.9,6,,1,0,0,4,3,0,1,3,3,0,0,0,11,1,1,50
Wilson Manafá,pt POR,DF,,Porto,UCL,2021,1994,6.5,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,266,326,81.6,4072,1475,164,179,91.6,72,87,82.8,23,43,53.5,1,0.7,0.3,5,9,4,2,10,,250,76,7,0,39,6,6,0,0,0,0,186,83,57,20,216,15,69,3,1,5,11,10,,9,1.38,9,0,0,0,0,0,2,0.31,2,0,0,0,0,0,0,,8,3,5,3,0,4,11,36.4,7,83,25,30.1,41,34,8,17,1,0,16,7,15,17,0,,391,27,158,182,73,6,316,8,12,66.7,9,0,220,1167,705,27,6,3,6,7,225,200,88.9,10,,1,0,0,7,2,0,6,7,3,0,0,0,62,7,4,63.6
Sadio Mané,sn SEN,FW,,Liverpool,UCL,2021,1992,6,,3,15,7,46.7,2.49,1.16,0.2,0.43,14,0,0,0,2.5,2.5,0.17,0.5,0.5,,131,180,72.8,2226,562,63,79,79.7,47,63,74.6,15,23,65.2,1,0.8,0.2,3,10,7,1,17,,174,6,4,3,37,7,5,0,0,0,0,124,34,22,40,120,6,2,6,1,5,5,7,,11,1.82,7,0,2,1,1,0,2,0.33,2,0,0,0,0,0,0,,5,4,3,0,2,1,4,25,3,91,25,27.5,15,29,47,6,0,0,6,2,7,2,0,,276,3,33,141,130,23,270,9,13,69.2,10,0,208,1155,603,21,8,6,25,19,362,216,59.7,63,,1,0,0,14,15,5,5,2,4,0,0,0,34,10,19,34.5
Faitout Maouassa,fr FRA,DF,,Rennes,UCL,2021,1998,0.9,,0,1,0,0,1.08,0,0,,28.2,0,0,0,0,0,0.01,0,0,,36,49,73.5,710,248,15,17,88.2,15,19,78.9,6,13,46.2,0,0.1,-0.1,2,4,0,0,3,,39,10,0,0,6,4,7,5,1,4,0,29,5,15,39,3,2,5,0,0,2,0,1,,2,2.17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,1,1,0,1,2,50,1,15,4,26.7,4,10,1,3,0,0,3,0,2,2,0,,63,2,13,28,27,2,53,1,4,25,1,0,37,209,118,8,1,1,0,1,36,36,100,1,,0,0,0,3,0,0,7,0,1,0,0,0,8,0,0,
Marcelo,br BRA,DF,,Real Madrid,UCL,2021,1988,1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,66,83,79.5,1182,352,36,41,87.8,20,25,80,9,16,56.3,1,0.1,0.9,3,6,6,1,9,,80,3,0,0,4,2,7,0,0,0,0,58,6,19,66,13,1,3,0,1,0,0,1,,4,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,3,3,0,1,2,3,3,100,0,13,6,46.2,4,2,7,2,0,0,2,0,3,0,0,,89,0,3,41,52,3,86,1,1,100,1,0,76,403,254,17,5,0,0,0,76,72,94.7,3,,0,0,0,0,1,0,7,0,3,0,0,0,7,0,1,0
Moussa Marega,ml MLI,FW,,Porto,UCL,2021,1991,6.5,,2,11,7,63.6,1.69,1.08,0.18,0.29,15.2,0,0,0,2.1,2.1,0.19,-0.1,-0.1,,57,96,59.4,771,164,38,51,74.5,16,28,57.1,1,5,20,1,0.2,0.8,1,2,1,0,6,,94,2,0,0,31,1,5,0,0,0,0,57,18,21,7,67,10,0,3,1,5,4,9,,7,1.08,5,0,0,0,2,0,3,0.46,2,0,0,0,1,0,0,,6,5,2,3,1,3,5,60,2,101,29,28.7,17,54,30,10,1,0,9,2,8,12,0,,198,10,37,108,66,24,196,1,6,16.7,1,0,115,496,276,12,4,1,24,9,263,124,47.1,25,,1,0,0,7,20,3,5,2,5,1,0,0,33,15,31,32.6
José María Giménez,uy URU,DF,,Atlético Madrid,UCL,2021,1995,3.7,,1,5,1,20,1.34,0.27,0.2,1,11.7,0,0,0,0.2,0.2,0.03,0.8,0.8,,204,222,91.9,4328,1506,66,70,94.3,104,109,95.4,32,41,78,0,0,0,0,20,0,0,11,,215,7,7,0,12,10,0,0,0,0,0,185,9,28,29,181,7,0,1,1,1,1,1,,1,0.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,6,1,0,3,5,60,2,26,4,15.4,17,8,1,5,1,0,4,2,9,21,0,,258,39,130,135,11,7,252,0,0,,0,0,165,955,645,15,1,0,0,0,191,181,94.8,1,,1,0,0,4,0,0,0,2,5,0,0,0,36,13,7,65
Mariano,do DOM,FW,,Real Madrid,UCL,2021,1993,1.2,,0,3,2,66.7,2.55,1.7,0,0,13.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,,16,21,76.2,226,23,11,14,78.6,4,5,80,1,1,100,0,0,0,1,0,0,0,0,,19,2,0,0,5,1,0,0,0,0,0,18,2,1,2,19,0,0,0,0,0,0,1,,3,2.55,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,12,3,25,0,4,8,1,0,0,1,0,0,0,0,,34,0,0,14,21,4,32,0,1,0,1,0,20,75,36,1,1,0,4,3,50,26,52,6,,0,0,0,3,0,1,0,0,0,0,0,0,5,2,2,50
João Mário Lopes,pt POR,FW,MF,Porto,UCL,2021,2000,0.9,,0,1,0,0,1.08,0,0,,19.9,0,0,0,0,0,0.03,0,0,,17,26,65.4,296,95,9,17,52.9,6,7,85.7,2,2,100,0,0,0,1,3,1,0,3,,25,1,0,0,10,0,0,0,0,0,0,20,3,3,0,24,1,1,0,0,0,4,2,,2,2.17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2,2,1,0,1,1,2,50,1,18,1,5.6,1,7,10,2,0,0,2,3,5,0,0,,36,0,7,17,17,5,35,2,2,100,2,0,29,189,113,9,2,2,2,1,41,25,61,4,,0,0,0,1,1,0,0,3,2,0,0,0,3,0,1,0
Yevgeni Markov,ru RUS,FW,,Krasnodar,UCL,2021,1994,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,1,2,50,14,4,1,2,50,0,0,,0,0,,0,0,0,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,1,100,0,1,0,0,0,0,0,0,0,0,0,,2,0,0,1,1,0,2,0,0,,0,0,1,1,1,0,0,0,0,0,5,2,40,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3
Marlos,ua UKR,MF,,Shakhtar,UCL,2021,1988,4.7,,0,3,1,33.3,0.63,0.21,0,0,16.9,0,0,0,0.6,0.6,0.19,-0.6,-0.6,,208,228,91.2,3625,753,95,100,95,91,94,96.8,17,26,65.4,0,0.1,-0.1,4,11,3,0,13,,212,16,12,0,25,6,7,3,0,1,0,194,14,20,183,43,1,0,1,0,1,5,3,,6,1.27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,6,5,3,0,4,8,50,4,76,23,30.3,34,36,6,2,1,0,1,0,8,3,1,,263,4,58,167,63,7,250,4,5,80,4,1,199,1207,619,26,8,1,3,8,244,216,88.5,6,,0,0,0,2,8,0,7,0,6,0,0,0,17,0,6,0
Marquinhos,br BRA,DF,MF,Paris S-G,UCL,2021,1994,6.7,,1,4,1,25,0.59,0.15,0.25,1,10.2,0,0,0,1.3,1.3,0.31,-0.3,-0.3,,366,419,87.4,7408,2604,131,144,91,171,181,94.5,58,81,71.6,0,0,0,1,38,4,1,39,,408,11,11,1,58,12,2,0,0,0,0,310,32,77,77,311,18,0,4,1,5,5,4,,4,0.59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,7,7,4,1,6,12,50,6,76,29,38.2,27,40,9,20,5,0,15,10,22,24,0,,489,60,220,267,36,5,480,2,2,100,2,0,281,1444,787,18,2,0,1,3,346,335,96.8,6,,0,0,0,1,4,0,2,10,7,0,0,0,73,15,14,51.7
Anthony Martial,fr FRA,FW,,Manchester Utd,UCL,2021,1995,4.7,,2,7,2,28.6,1.48,0.42,0.14,0.5,15.2,0,1,1,2,1.2,0.18,0,-0.2,,124,154,80.5,1864,447,73,89,82,36,44,81.8,8,8,100,1,0.9,0.1,4,11,4,1,13,,154,0,0,3,45,3,5,0,0,0,0,123,17,14,18,125,2,0,0,0,2,5,8,,16,3.38,9,0,3,1,3,0,5,1.06,2,0,0,1,2,0,0,,2,1,0,1,1,0,1,0,1,57,18,31.6,8,25,24,3,0,0,3,3,5,3,0,,215,5,13,98,117,32,215,9,15,60,9,0,165,833,548,24,8,11,9,9,252,191,75.8,44,,0,0,0,4,18,2,5,3,1,2,0,1,11,9,6,60
Jonas Martin,fr FRA,MF,,Rennes,UCL,2021,1990,1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,34,37,91.9,566,146,14,16,87.5,16,17,94.1,3,3,100,0,0,0,0,1,0,0,0,,34,3,3,0,2,0,0,0,0,0,0,29,6,2,3,31,3,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,2,0,2,23,6,26.1,6,15,2,2,0,0,2,0,1,1,0,,44,5,17,25,2,0,41,0,0,,0,0,20,78,26,1,0,0,0,0,27,25,92.6,1,,1,0,0,3,1,0,0,0,1,0,0,0,10,0,0,
Javi Martínez,es ESP,MF,,Bayern Munich,UCL,2021,1988,2.1,,0,1,0,0,0.49,0,0,,6,0,0,0,0.3,0.3,0.27,-0.3,-0.3,,110,124,88.7,2046,322,45,51,88.2,44,47,93.6,17,21,81,2,0.1,1.9,2,6,0,0,3,,118,6,6,0,7,3,0,0,0,0,0,99,9,16,20,96,4,0,0,0,2,3,0,,3,1.46,3,0,0,0,0,0,2,0.97,2,0,0,0,0,0,0,,3,2,2,1,0,1,2,50,1,34,10,29.4,13,19,2,6,2,0,4,3,6,6,0,,145,14,54,84,14,2,139,1,1,100,1,0,77,432,232,7,1,0,0,1,94,90,95.7,2,,0,0,0,4,3,0,0,3,2,0,0,0,27,4,5,44.4
Lautaro Martínez,ar ARG,FW,,Inter,UCL,2021,1997,4.5,,1,19,5,26.3,4.22,1.11,0.05,0.2,11.9,0,0,0,2.5,2.5,0.14,-1.5,-1.5,,51,72,70.8,821,176,31,38,81.6,16,22,72.7,4,7,57.1,1,0.4,0.6,5,8,2,0,8,,70,2,0,0,14,1,0,0,0,0,0,46,19,7,10,53,4,0,3,0,0,3,5,,13,2.89,7,0,1,3,2,0,1,0.22,1,0,0,0,0,0,0,,1,0,0,0,1,0,3,0,3,60,17,28.3,5,24,31,6,0,0,6,4,5,1,0,,130,1,11,51,70,30,128,5,10,50,5,0,85,377,211,11,0,3,7,3,166,93,56,35,,1,0,0,3,8,0,0,4,0,0,0,0,16,4,6,40
Lisandro Martínez,ar ARG,DF,,Ajax,UCL,2021,1998,3.3,,0,2,1,50,0.6,0.3,0,0,19.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,,210,256,82,4310,1294,62,66,93.9,122,137,89.1,26,48,54.2,0,0,0,1,11,0,0,12,,249,7,5,0,21,4,0,0,0,0,0,185,15,56,203,27,14,2,1,2,5,6,5,,1,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,5,7,1,0,5,8,62.5,3,48,23,47.9,22,23,3,3,2,0,1,7,15,25,1,,303,48,173,136,13,1,296,5,5,100,5,0,182,953,518,7,3,0,0,1,191,190,99.5,1,,0,0,0,5,2,0,0,7,5,0,0,0,57,14,13,51.9
Toni Martínez,es ESP,FW,,Porto,UCL,2021,1997,1.1,,0,3,1,33.3,2.84,0.95,0,0,18.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,,12,17,70.6,159,33,7,8,87.5,3,5,60,0,0,,0,0,0,0,2,0,0,1,,17,0,0,0,9,0,0,0,0,0,0,8,5,4,1,8,1,0,1,0,0,1,1,,1,0.95,0,0,0,1,0,0,1,0.95,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,1,21,4,19,6,7,8,2,0,0,2,3,3,7,0,,39,7,8,15,17,3,39,1,3,33.3,1,0,15,28,13,2,0,0,3,0,49,21,42.9,4,,0,0,0,2,1,1,0,3,0,0,0,0,4,7,11,38.9
Alyaksandr Martynovich,by BLR,DF,,Krasnodar,UCL,2021,1987,5,,0,5,0,0,1,0,0,,16.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,,135,177,76.3,3259,1351,31,34,91.2,65,79,82.3,39,63,61.9,1,0.4,0.6,1,7,0,0,6,,159,18,13,1,18,9,0,0,0,0,0,102,21,54,11,146,9,5,1,0,7,2,3,,2,0.4,2,0,0,0,0,0,1,0.2,1,0,0,0,0,0,0,,7,2,3,3,1,2,3,66.7,1,25,11,44,12,11,2,10,6,0,4,9,16,24,0,,234,41,137,91,12,5,216,0,0,,0,0,108,480,192,3,0,0,0,1,137,132,96.4,1,,1,0,0,6,2,1,0,9,2,0,0,0,30,10,8,55.6
Adam Marušić,me MNE,DF,,Lazio,UCL,2021,1992,8,,0,2,1,50,0.25,0.12,0,0,16,0,0,0,0.1,0.1,0.05,-0.1,-0.1,,248,289,85.8,4153,1459,134,152,88.2,87,98,88.8,25,33,75.8,1,0.7,0.3,9,11,4,3,13,,244,45,5,1,31,4,7,0,0,0,0,191,57,41,31,196,11,40,2,0,4,9,2,,11,1.37,11,0,0,0,0,0,2,0.25,2,0,0,0,0,0,0,,12,8,7,5,0,5,9,55.6,4,59,17,28.8,37,16,6,11,0,0,11,13,25,17,0,,355,30,145,142,93,9,313,7,10,70,7,1,202,1130,520,26,6,2,5,5,233,198,85,21,,2,0,0,5,14,1,7,13,8,0,0,0,55,12,7,63.2
Giorgos Masouras,gr GRE,MF,FW,Olympiacos,UCL,2021,1994,3.2,,0,2,0,0,0.63,0,0,,19.1,0,0,0,0.3,0.3,0.15,-0.3,-0.3,,66,98,67.3,1090,276,36,47,76.6,24,33,72.7,6,13,46.2,0,0.5,-0.5,4,3,3,3,3,,95,3,0,0,15,5,7,1,0,0,1,56,20,22,30,52,11,2,1,1,1,1,6,,6,1.88,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,8,1,8,1,3,8,37.5,5,75,15,20,20,40,15,6,0,0,6,4,14,3,0,,135,7,25,66,50,9,132,2,3,66.7,3,0,81,252,88,6,2,0,7,4,142,96,67.6,20,,0,0,0,3,2,4,7,4,8,0,0,0,9,3,8,27.3
Clinton Mata,ao ANG,DF,,Club Brugge,UCL,2021,1992,5.9,,0,2,0,0,0.34,0,0,,6,0,0,0,0.3,0.3,0.16,-0.3,-0.3,,307,373,82.3,5592,1570,134,150,89.3,141,155,91,30,54,55.6,0,0.1,-0.1,2,22,4,1,23,,335,38,5,0,33,9,4,0,0,0,0,262,60,51,51,272,7,33,2,0,5,10,12,,3,0.51,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,11,8,7,4,0,6,8,75,2,72,22,30.6,38,30,4,7,3,0,4,12,23,7,0,,418,16,139,237,83,6,381,8,8,100,8,0,295,1769,957,33,15,0,2,7,299,287,96,7,,1,0,0,8,11,0,4,12,8,0,1,0,57,13,9,59.1
Juan Mata,es ESP,FW,,Manchester Utd,UCL,2021,1988,0.7,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,27,29,93.1,346,41,19,19,100,6,7,85.7,1,1,100,0,0,0,1,1,0,0,0,,29,0,0,0,5,0,0,0,0,0,0,26,2,1,22,6,1,0,0,0,0,0,1,,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,6,3,50,0,3,3,0,0,0,0,0,0,0,1,,36,1,5,16,20,5,36,0,1,0,0,0,27,132,72,4,2,0,0,6,37,32,86.5,5,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Nemanja Matić,rs SRB,MF,DF,Manchester Utd,UCL,2021,1988,2.5,,0,1,0,0,0.41,0,0,,10,0,0,0,0,0,0.04,0,0,,189,212,89.2,3479,1076,72,79,91.1,95,103,92.2,19,26,73.1,0,0,0,0,23,0,0,23,,206,6,5,1,22,2,1,0,0,0,0,178,17,17,182,21,3,1,1,1,1,4,1,,2,0.81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5,1,4,0,2,3,66.7,1,33,11,33.3,10,19,4,2,1,0,1,6,11,4,0,,236,7,61,147,43,5,230,2,2,100,2,0,167,887,580,32,7,0,0,3,187,181,96.8,2,,1,0,0,5,1,0,1,6,5,0,0,0,27,5,1,83.3
Joël Matip,cm CMR,DF,,Liverpool,UCL,2021,1991,1.9,,0,1,0,0,0.52,0,0,,10,0,0,0,0,0,0.04,0,0,,105,123,85.4,2666,678,17,22,77.3,59,62,95.2,28,38,73.7,0,0,0,0,9,0,0,8,,120,3,2,1,5,6,0,0,0,0,0,94,4,25,13,105,2,1,0,0,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,2,2,0,3,4,75,1,18,8,44.4,8,7,3,1,0,0,1,2,6,7,0,,137,16,74,67,1,1,134,0,0,,0,0,75,426,232,8,0,0,0,0,104,101,97.1,0,,0,0,0,1,0,0,0,2,3,0,0,0,16,5,2,71.4
Mykola Matviyenko,ua UKR,DF,,Shakhtar,UCL,2021,1996,3.3,,0,1,1,100,0.3,0.3,0,0,8,0,0,0,0.2,0.2,0.15,-0.2,-0.2,,145,183,79.2,2636,774,50,56,89.3,81,90,90,13,28,46.4,0,0.2,-0.2,2,3,2,0,9,,166,17,1,2,14,4,2,0,0,0,0,125,26,32,131,19,11,16,2,1,4,4,8,,2,0.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,6,7,2,0,2,8,25,6,38,11,28.9,20,14,4,5,1,0,4,7,16,14,1,,225,17,96,98,42,4,210,1,3,33.3,1,0,129,453,206,6,2,0,3,3,157,143,91.1,3,,0,0,0,2,3,1,2,7,6,0,0,0,29,6,5,54.5
Eric Maxim Choupo-Moting,cm CMR,FW,,Bayern Munich,UCL,2021,1989,2.3,,2,6,4,66.7,2.58,1.72,0.33,0.5,17.2,0,0,0,0.8,0.8,0.14,1.2,1.2,,36,44,81.8,491,42,19,23,82.6,14,14,100,1,2,50,0,0,0,1,2,0,0,0,,38,6,0,0,8,0,1,0,0,0,0,34,6,4,7,32,1,2,1,0,0,1,2,,3,1.29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,1,1,0,0,0,,0,34,10,29.4,4,14,16,1,1,0,0,0,2,0,0,,74,1,6,30,41,11,68,5,8,62.5,6,1,54,224,83,4,0,2,6,5,94,50,53.2,20,,0,0,0,4,5,0,1,0,2,0,0,0,12,3,2,60
Maycon,br BRA,MF,,Shakhtar,UCL,2021,1997,4.1,,0,2,0,0,0.49,0,0,,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,,191,213,89.7,3942,821,69,73,94.5,86,95,90.5,34,42,81,1,0.7,0.3,5,10,1,0,8,,205,8,6,1,25,5,1,2,0,2,0,164,18,31,181,25,6,0,0,0,2,2,0,,7,1.72,5,1,0,0,1,0,1,0.25,1,0,0,0,0,0,0,,2,1,1,0,1,0,1,0,1,42,13,31,21,17,4,5,0,0,5,4,6,10,0,,247,18,96,130,29,3,239,0,0,,0,0,155,638,246,8,1,1,1,1,193,180,93.3,1,,0,0,0,3,2,0,1,4,1,0,0,0,30,2,5,28.6
