Antonio Adán,es ESP,1987,2018,Betis,es La Liga,53,3,0,6,4,38.5,0.28,-10.5,177,459,38.6,905,95,41.1,36.3,130,66.9,48.8,289,30,10.4,18,14.7
René Adler,de GER,1985,2018,Mainz 05,de Bundesliga,18,1,0,5,0,18.6,0.36,0.6,84,218,38.5,296,40,48,40.7,90,84.4,61.3,130,9,6.9,12,15.9
Adrián,es ESP,1987,2018,West Ham,eng Premier League,29,1,1,8,1,26.5,0.28,-1.5,118,355,33.2,309,31,77,52.8,121,96.7,65,224,14,6.3,17,14.7
Alisson,br BRA,1992,2018,Roma,it Serie A,28,3,0,2,0,38.8,0.26,10.8,245,443,55.3,994,198,35.7,35.2,181,48.6,45.3,306,25,8.2,49,17.5
Sergio Álvarez,es ESP,1986,2018,Celta Vigo,es La Liga,29,1,0,4,1,26.5,0.34,-1.5,96,255,37.6,435,32,43.2,37.6,83,80.7,58,143,15,10.5,12,14.5
Jon Ander Serantes,es ESP,1989,2018,Leganés,es La Liga,2,0,0,0,0,2.5,0.28,0.5,5,24,20.8,21,1,85.7,61.5,6,100,77.5,9,2,22.2,0,15.5
Nícolas Andrade,br BRA,1988,2018,Hellas Verona,it Serie A,71,6,4,9,2,75.3,0.3,6.3,371,904,41,995,222,59.2,44.5,362,87,59.9,466,48,10.3,22,13.9
Miguel Ángel Moyá,es ESP,1984,2018,Real Sociedad,es La Liga,8,2,0,2,0,9.8,0.25,1.8,69,131,52.7,241,10,46.5,38.9,31,61.3,44.8,88,12,13.6,7,16.4
Alphonse Areola,fr FRA,1993,2018,Paris S-G,fr Ligue 1,25,1,2,6,0,26.2,0.23,1.2,48,95,50.5,504,90,13.9,24.3,80,31.3,34.4,299,24,8,31,16.8
Kepa Arrizabalaga,es ESP,1994,2018,Athletic Club,es La Liga,43,1,3,5,3,42.9,0.3,2.9,280,587,47.7,728,67,64,46.9,134,90.3,64.1,271,24,8.9,14,15.3
Sergio Asenjo,es ESP,1989,2018,Villarreal,es La Liga,30,3,1,3,0,32.5,0.32,2.5,102,282,36.2,360,86,52.2,41.5,109,86.2,61.3,284,24,8.5,16,14.3
Mariano Barbosa,ar ARG,1984,2018,Villarreal,es La Liga,14,1,0,2,0,13.6,0.27,-0.4,35,123,28.5,190,40,34.7,34.7,63,90.5,62.4,150,15,10,3,13.7
Oliver Baumann,de GER,1990,2018,Hoffenheim,de Bundesliga,48,3,1,9,3,41.2,0.26,-3.8,219,620,35.3,1175,173,40.8,35.9,230,61.3,48.7,311,20,6.4,37,15.6
Asmir Begović,ba BIH,1987,2018,Bournemouth,eng Premier League,61,2,2,8,0,54.6,0.32,-6.4,178,523,34,693,171,50.1,41.9,198,88.9,62.8,434,34,7.8,11,13.2
Vid Belec,si SVN,1990,2018,Sampdoria,it Serie A,5,1,0,1,0,5.6,0.31,0.6,9,24,37.5,70,11,27.1,26.6,16,31.3,36.2,21,2,9.5,3,13.3
Vid Belec,si SVN,1990,2018,Benevento,it Serie A,32,3,1,1,2,24.3,0.31,-0.7,63,183,34.4,259,68,48.6,40.4,102,55.9,46.5,133,10,7.5,5,12.2
Diego Benaglio,ch SUI,1983,2018,Monaco,fr Ligue 1,0,0,0,0,0,1.5,0.24,1.5,9,22,40.9,35,9,40,33.7,12,66.7,53.8,25,1,4,2,14.7
Walter Benítez,ar ARG,1993,2018,Nice,fr Ligue 1,36,3,1,0,2,35.6,0.28,1.6,64,201,31.8,394,84,26.6,30.3,127,75.6,54.4,320,17,5.3,6,13
Etrit Berisha,al ALB,1989,2018,Atalanta,it Serie A,34,1,2,2,0,27.3,0.26,-6.7,196,438,44.7,587,156,42.9,37.8,214,86.9,58.9,249,14,5.6,15,14.3
Quentin Beunardeau,fr FRA,1994,2018,Metz,fr Ligue 1,2,0,0,0,0,1.7,0.43,-0.3,6,16,37.5,16,2,87.5,50.7,2,100,71.5,6,0,0,0,13
Albano Bizzarri,ar ARG,1977,2018,Udinese,it Serie A,52,2,1,9,4,42,0.29,-6,262,612,42.8,774,135,52.5,41.1,271,76,53.2,306,26,8.5,13,13
Rubén Blanco,es ESP,1995,2018,Celta Vigo,es La Liga,31,3,0,4,0,25.5,0.26,-5.5,112,357,31.4,602,57,48,41.2,82,82.9,62.4,231,28,12.1,7,14.9
Landry Bonnefoi,fr FRA,1983,2018,Strasbourg,fr Ligue 1,6,0,0,1,0,5.5,0.33,-0.5,17,42,40.5,39,8,59,43.1,26,73.1,50.9,33,0,0,0,10.5
Jean-Christophe Bouet,fr FRA,1983,2018,Amiens,fr Ligue 1,1,0,0,0,0,1.1,0.19,0.1,2,15,13.3,12,2,58.3,48.8,8,100,62.6,11,3,27.3,0,18
Yassine Bounou,ma MAR,1991,2018,Girona,es La Liga,46,4,2,1,1,40.8,0.28,-4.2,177,485,36.5,507,62,67.9,48.9,153,92.2,66.3,259,20,7.7,10,13
Claudio Bravo,cl CHI,1983,2018,Manchester City,eng Premier League,1,0,0,0,0,1.4,0.29,0.4,2,7,28.6,49,8,8.2,25.8,4,75,52.8,14,0,0,3,18.9
Alberto Brignoli,it ITA,1991,2018,Benevento,it Serie A,31,2,0,6,0,29,0.4,-2,92,266,34.6,374,61,51.3,43.2,103,71.8,56.1,144,25,17.4,16,17
Gianluigi Buffon,it ITA,1978,2018,Juventus,it Serie A,14,3,0,2,2,15.8,0.22,3.8,87,187,46.5,431,71,32.5,34.2,101,46.5,40.2,167,12,7.2,14,14.5
Roman Bürki,ch SUI,1990,2018,Dortmund,de Bundesliga,43,2,1,3,0,47.9,0.33,4.9,184,517,35.6,1027,169,35.7,36.1,219,68.5,55.2,268,27,10.1,38,17.5
Ludovic Butelle,fr FRA,1983,2018,Angers,fr Ligue 1,22,3,1,1,1,20.4,0.26,-0.6,63,228,27.6,303,63,48.8,40.4,89,89.9,60.6,175,21,12,23,17.5
Jack Butland,eng ENG,1993,2018,Stoke City,eng Premier League,61,5,0,10,2,57.4,0.28,-1.6,310,795,39,794,72,74.4,54.2,219,93.2,69.3,433,34,7.9,25,14.9
Willy Caballero,ar ARG,1981,2018,Chelsea,eng Premier League,4,0,0,0,0,3.3,0.33,-0.7,11,32,34.4,74,9,33.8,32.2,9,77.8,55.2,23,1,4.3,2,18.5
Yoan Cardinale,fr FRA,1994,2018,Nice,fr Ligue 1,16,0,1,1,1,13.3,0.31,-1.7,33,71,46.5,158,26,22.8,27,42,83.3,57.6,95,3,3.2,3,14.3
Kiko Casilla,es ESP,1986,2018,Real Madrid,es La Liga,11,0,0,1,1,10.5,0.37,0.5,27,69,39.1,159,33,30.8,33.8,34,58.8,45.6,80,6,7.5,5,14.9
Koen Casteels,be BEL,1992,2018,Wolfsburg,de Bundesliga,48,6,1,5,2,51.2,0.31,5.2,269,704,38.2,1026,198,49.9,41.1,270,71.1,55.1,298,35,11.7,22,13.6
Petr Čech,cz CZE,1982,2018,Arsenal,eng Premier League,48,5,0,8,0,48,0.34,0,135,359,37.6,699,164,39.5,37.9,109,76.1,58.3,318,39,12.3,28,15.9
Nereo Champagne,ar ARG,1985,2018,Leganés,es La Liga,6,1,1,0,0,4.1,0.36,-1.9,19,43,44.2,37,4,75.7,48.1,15,100,63.8,15,0,0,1,14.9
Leandro Chichizola,ar ARG,1990,2018,Las Palmas,es La Liga,47,3,1,5,1,46.2,0.29,0.2,154,416,37,798,128,41.5,37,131,64.9,53,225,31,13.8,35,16.1
Jasper Cillessen,nl NED,1989,2018,Barcelona,es La Liga,1,0,0,0,0,1.3,0.18,0.3,2,9,22.2,18,4,33.3,30.1,9,33.3,40.8,7,1,14.3,0,15
Andrea Consigli,it ITA,1987,2018,Sassuolo,it Serie A,58,2,3,10,1,52.1,0.29,-4.9,283,620,45.6,782,160,53.2,43.2,262,77.9,52.5,411,36,8.8,19,13.3
Alex Cordaz,it ITA,1983,2018,Crotone,it Serie A,66,6,3,11,0,64.5,0.3,-1.5,304,884,34.4,781,95,72.3,51.6,338,94.4,62.3,428,21,4.9,26,14.4
Angelo da Costa Júnior,br BRA,1983,2018,Bologna,it Serie A,5,1,0,1,0,4.7,0.24,-0.3,30,78,38.5,121,25,38.8,36.8,40,77.5,56.6,37,3,8.1,5,15.9
Benoît Costil,fr FRA,1987,2018,Bordeaux,fr Ligue 1,45,4,4,6,1,35.8,0.25,-8.2,171,527,32.4,757,97,48.5,42.6,178,89.9,65.5,341,28,8.2,20,14.3
Thibaut Courtois,be BEL,1992,2018,Chelsea,eng Premier League,34,2,0,1,2,31.3,0.3,-0.7,138,388,35.6,845,158,34.2,36.3,152,65.1,56.8,318,39,12.3,18,15.1
Alessio Cragno,it ITA,1994,2018,Cagliari,it Serie A,47,6,4,1,1,43.2,0.31,-2.8,213,476,44.7,526,123,51.1,41.1,237,87.3,60.2,285,24,8.4,13,13.5
Luca Crosta,it ITA,1998,2018,Cagliari,it Serie A,3,1,0,0,0,2.1,0.66,-0.9,2,11,18.2,14,4,28.6,36.4,10,70,49.6,14,2,14.3,0,13
Iván Cuéllar,es ESP,1984,2018,Leganés,es La Liga,43,5,3,5,0,40.2,0.26,-2.8,270,779,34.7,729,64,80.1,55.4,198,98.5,69.8,309,30,9.7,28,15.6
Karl Darlow,eng ENG,1990,2018,Newcastle Utd,eng Premier League,15,3,0,0,2,15.8,0.31,2.8,65,197,33,215,26,64.2,48.3,66,89.4,63.9,107,13,12.1,6,14.4
Abdoulaye Diallo,sn SEN,1992,2018,Rennes,fr Ligue 1,5,1,1,0,0,6.9,0.37,1.9,9,32,28.1,53,10,37.7,36.2,12,100,64.2,19,3,15.8,2,18.9
Thomas Didillon,fr FRA,1995,2018,Metz,fr Ligue 1,14,3,0,0,1,12.7,0.28,-0.3,50,119,42,156,37,48.7,40.7,46,93.5,60.9,126,13,10.3,3,13.6
Marko Dmitrović,rs SRB,1992,2018,Eibar,es La Liga,49,4,2,3,4,41.3,0.32,-3.7,265,719,36.9,789,73,74.3,56.1,137,97.1,78,248,35,14.1,59,18
Jaume Doménech,es ESP,1990,2018,Valencia,es La Liga,5,0,0,1,0,6.3,0.31,1.3,16,43,37.2,89,24,33.7,31.1,18,72.2,55.8,70,7,10,3,14.7
Gianluigi Donnarumma,it ITA,1999,2018,Milan,it Serie A,42,2,0,4,1,40.8,0.3,-0.2,192,402,47.8,892,136,33,31.5,194,55.7,42.2,305,23,7.5,14,14.4
Bartłomiej Drągowski,pl POL,1997,2018,Fiorentina,it Serie A,8,0,1,1,0,5.9,0.36,-2.1,9,26,34.6,35,5,57.1,46.8,8,75,55.6,20,1,5,1,14.5
Martin Dúbravka,sk SVK,1989,2018,Newcastle Utd,eng Premier League,11,0,0,0,0,13.9,0.36,2.9,44,174,25.3,220,25,52.3,43.1,64,92.2,67.3,125,16,12.8,11,15.9
Maxime Dupé,fr FRA,1993,2018,Nantes,fr Ligue 1,3,1,0,1,0,1.9,0.25,-1.1,7,13,53.8,8,1,62.5,46.9,8,100,65.4,13,2,15.4,1,13.8
Ederson,br BRA,1993,2018,Manchester City,eng Premier League,26,0,1,1,1,22.6,0.28,-2.4,112,207,54.1,850,125,18.8,27.9,75,62.7,54.7,178,25,14,47,19
Rob Elliot,ie IRL,1986,2018,Newcastle Utd,eng Premier League,21,1,0,3,1,19.9,0.3,-0.1,132,317,41.6,329,39,67.8,49.2,110,85.5,60.8,193,18,9.3,7,13.7
Michael Esser,de GER,1987,2018,Hannover 96,de Bundesliga,9,0,0,0,0,5.2,0.25,-3.8,20,54,37,95,18,46.3,37.1,26,38.5,38.3,32,3,9.4,2,13.2
Łukasz Fabiański,pl POL,1985,2018,Swansea City,eng Premier League,56,3,1,7,2,58.6,0.29,4.6,251,662,37.9,782,102,56.8,46.3,236,92.4,67.2,446,41,9.2,14,13.7
Ralf Fährmann,de GER,1988,2018,Schalke 04,de Bundesliga,37,3,0,3,1,33.2,0.26,-2.8,180,496,36.3,699,122,49.9,41.1,217,67.7,50.7,290,37,12.8,15,14.3
Andrés Fernández,es ESP,1986,2018,Villarreal,es La Liga,6,1,0,1,0,5.3,0.33,-0.7,9,26,34.6,35,4,45.7,38.3,15,66.7,50.1,25,3,12,1,14.5
Raúl Fernández,es ESP,1988,2018,Levante,es La Liga,15,0,1,3,0,16.7,0.33,1.7,92,206,44.7,176,22,73.3,52.8,78,98.7,69.7,121,17,14,12,16.1
Fraser Forster,eng ENG,1988,2018,Southampton,eng Premier League,30,0,1,3,1,27.4,0.28,-1.6,86,301,28.6,317,52,63.1,49.6,115,87.8,66.1,189,12,6.3,7,12.9
Ben Foster,eng ENG,1983,2018,West Brom,eng Premier League,55,1,3,7,1,50.1,0.33,-3.9,267,711,37.6,670,51,75.2,53.9,213,97.2,72.2,463,28,6,15,14.1
Paulo Gazzaniga,ar ARG,1992,2018,Tottenham,eng Premier League,0,0,0,0,0,0.7,0.22,0.7,2,7,28.6,16,2,37.5,36.6,3,33.3,43.7,7,2,28.6,0,21
David de Gea,es ESP,1990,2018,Manchester Utd,eng Premier League,28,1,1,5,2,33.9,0.24,7.9,194,511,38,663,99,52.3,43,194,84.5,62.7,346,23,6.6,17,13.5
Rafał Gikiewicz,pl POL,1987,2018,Freiburg,de Bundesliga,3,0,0,0,0,2.2,0.31,-0.8,26,59,44.1,52,8,69.2,50.3,24,95.8,68.2,28,4,14.3,2,14.2
Dani Giménez,es ESP,1983,2018,Betis,es La Liga,0,0,0,0,0,2.2,0.31,2.2,10,38,26.3,82,8,41.5,39.1,9,44.4,40,39,1,2.6,0,10.6
Pierluigi Gollini,it ITA,1995,2018,Atalanta,it Serie A,4,0,0,1,0,5.3,0.31,1.3,33,58,56.9,145,26,26.9,32.5,40,47.5,45.5,51,2,3.9,5,17.4
Heurelho Gomes,br BRA,1981,2018,Watford,eng Premier League,40,3,1,4,1,34.3,0.33,-4.7,156,393,39.7,474,89,62.4,47.4,108,89.8,67.5,253,27,10.7,14,15.2
Alfred Gomis,sn SEN,1993,2018,SPAL,it Serie A,43,6,1,5,2,43.5,0.29,2.5,173,489,35.4,557,101,61.9,47.8,206,69.9,53.4,257,14,5.4,12,12.9
Mathieu Gorgelin,fr FRA,1990,2018,Lyon,fr Ligue 1,6,0,1,0,0,3.5,0.29,-2.5,4,24,16.7,54,6,35.2,38.4,9,55.6,50.3,44,6,13.6,2,14.4
Lee Grant,eng ENG,1983,2018,Stoke City,eng Premier League,7,0,0,1,0,4.5,0.32,-2.5,23,49,46.9,59,11,64.4,49,12,91.7,69.4,23,2,8.7,3,19.7
Vicente Guaita,es ESP,1987,2018,Getafe,es La Liga,26,1,0,3,0,28.8,0.25,2.8,211,685,30.8,604,60,76,55.2,227,99.6,69.6,314,45,14.3,19,14.7
Péter Gulácsi,hu HUN,1990,2018,RB Leipzig,de Bundesliga,52,5,0,9,0,50.7,0.33,-1.3,226,550,41.1,870,141,46.3,39.9,196,75,55.2,278,24,8.6,32,17.2
