Player,Nation,Born,Season,Squad,Comp,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca
Faris Haroun,be BEL,1985.0,2021.0,Antwerp,Europa League,6.0,1.01,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rotem Hatuel,il ISR,1998.0,2021.0,Be'er Sheva,Europa League,2.0,1.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pantelis Hatzidiakos,gr GRE,1997.0,2021.0,AZ Alkmaar,Europa League,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer Haugen,no NOR,1994.0,2021.0,Molde,Europa League,10.0,1.62,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Silvan Hefti,ch SUI,1997.0,2021.0,Young Boys,Europa League,11.0,1.27,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Helander,se SWE,1993.0,2021.0,Rangers,Europa League,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ewan Henderson,sco SCO,2000.0,2021.0,Celtic,Europa League,1.0,1.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorrit Hendrix,nl NED,1995.0,2021.0,PSV Eindhoven,Europa League,5.0,1.54,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gustav Henriksson,se SWE,1998.0,2021.0,Wolfsberger AC,Europa League,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henrique,br BRA,1993.0,2021.0,CSKA Sofia,Europa League,2.0,2.95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Hernández,es ESP,1989.0,2021.0,Maccabi Tel Aviv,Europa League,6.0,0.85,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theo Hernández,fr FRA,1997.0,2021.0,Milan,Europa League,11.0,1.8,8.0,1.0,0.0,1.0,1.0,0.0,5.0,0.82,4.0,0.0,0.0,0.0,1.0,0.0,0.0
Yangel Herrera,ve VEN,1998.0,2021.0,Granada,Europa League,15.0,2.13,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Eirik Hestad,no NOR,1995.0,2021.0,Molde,Europa League,22.0,3.7,19.0,1.0,2.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Son Heung-min,kr KOR,1992.0,2021.0,Tottenham,Europa League,11.0,3.04,7.0,2.0,0.0,2.0,0.0,0.0,1.0,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oleksandr Hladkyy,ua UKR,1987.0,2021.0,Zorya Luhansk,Europa League,5.0,1.48,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam Hložek,cz CZE,2002.0,2021.0,Sparta Prague,Europa League,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nassim El Hnid,tn TUN,1997.0,2021.0,AEK Athens,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Hoare,ie IRL,1994.0,2021.0,Dundalk,Europa League,3.0,0.76,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ovidiu Hoban,ro ROU,1982.0,2021.0,CFR Cluj,Europa League,3.0,0.78,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Hoban,ie IRL,1991.0,2021.0,Dundalk,Europa League,3.0,1.06,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veldin Hodža,hr CRO,2002.0,2021.0,Rijeka,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amar Hodzić,at AUT,1999.0,2021.0,Wolfsberger AC,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maximilian Hofmann,at AUT,1993.0,2021.0,Rapid Wien,Europa League,4.0,0.89,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Holding,eng ENG,1995.0,2021.0,Arsenal,Europa League,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Holebas,gr GRE,1984.0,2021.0,Olympiacos,Europa League,1.0,0.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomáš Holeš,cz CZE,1993.0,2021.0,Slavia Prague,Europa League,5.0,0.94,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.38,1.0,0.0,0.0,1.0,0.0,0.0,0.0
James Holland,au AUS,1989.0,2021.0,LASK,Europa League,3.0,1.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Hongla,cm CMR,1998.0,2021.0,Antwerp,Europa League,8.0,1.14,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
André Horta,pt POR,1996.0,2021.0,Braga,Europa League,14.0,3.74,10.0,0.0,3.0,0.0,1.0,0.0,2.0,0.53,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricardo Horta,pt POR,1994.0,2021.0,Braga,Europa League,14.0,2.96,11.0,2.0,1.0,0.0,0.0,0.0,5.0,1.06,3.0,1.0,1.0,0.0,0.0,0.0,0.0
David Hovorka,cz CZE,1993.0,2021.0,Slavia Prague,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matan Hozez,il ISR,1996.0,2021.0,Maccabi Tel Aviv,Europa League,5.0,3.72,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakub Hromada,sk SVK,1996.0,2021.0,Slavia Prague,Europa League,1.0,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakub Hromada,sk SVK,1996.0,2021.0,Slovan Liberec,Europa League,2.0,0.63,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Artem Hromov,ua UKR,1990.0,2021.0,Zorya Luhansk,Europa League,7.0,2.13,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Serhiy Hryn,ua UKR,1994.0,2021.0,Zorya Luhansk,Europa League,1.0,3.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomáš Hubočan,sk SVK,1985.0,2021.0,AC Omonia,Europa League,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abbas Huseynov,az AZE,1995.0,2021.0,Qarabağ Ağdam,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Badavi Huseynov,az AZE,1991.0,2021.0,Qarabağ Ağdam,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Etzaz Hussain,no NOR,1993.0,2021.0,Molde,Europa League,5.0,1.41,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elseid Hysaj,al ALB,1994.0,2021.0,Napoli,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre Højbjerg,dk DEN,1995.0,2021.0,Tottenham,Europa League,5.0,1.49,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Roger Ibanez,br BRA,1998.0,2021.0,Roma,Europa League,1.0,0.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vicente Iborra,es ESP,1988.0,2021.0,Villarreal,Europa League,5.0,1.51,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
İsmayıl İbrahimli,az AZE,1998.0,2021.0,Qarabağ Ağdam,Europa League,6.0,2.71,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melih Ibrahimoglu,tr TUR,2000.0,2021.0,Rapid Wien,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zlatan Ibrahimović,se SWE,1981.0,2021.0,Milan,Europa League,12.0,4.48,8.0,1.0,0.0,0.0,3.0,0.0,2.0,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Oussama Idrissi,ma MAR,1996.0,2021.0,Ajax,Europa League,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohammed Ihattaren,nl NED,2002.0,2021.0,PSV Eindhoven,Europa League,20.0,5.5,16.0,3.0,0.0,1.0,0.0,0.0,3.0,0.83,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelechi Iheanacho,ng NGA,1996.0,2021.0,Leicester City,Europa League,23.0,5.01,18.0,0.0,1.0,2.0,1.0,1.0,5.0,1.09,4.0,0.0,1.0,0.0,0.0,0.0,0.0
Jordan Ikoko,cd COD,1994.0,2021.0,Ludogorets,Europa League,2.0,0.61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Ikone,fr FRA,1998.0,2021.0,Lille,Europa League,13.0,2.7,8.0,0.0,2.0,3.0,0.0,0.0,3.0,0.62,2.0,0.0,1.0,0.0,0.0,0.0,0.0
Asier Illarramendi,es ESP,1990.0,2021.0,Real Sociedad,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hernani Infande,pt POR,2001.0,2021.0,Braga,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sverrir Ingi Ingason,is ISL,1993.0,2021.0,PAOK,Europa League,7.0,1.75,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Insigne,it ITA,1991.0,2021.0,Napoli,Europa League,22.0,4.19,12.0,6.0,2.0,0.0,2.0,0.0,3.0,0.57,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Emanuel Insúa,ar ARG,1991.0,2021.0,AEK Athens,Europa League,7.0,1.77,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Aleksei Ionov,ru RUS,1989.0,2021.0,Krasnodar,Europa League,1.0,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Isak,se SWE,1999.0,2021.0,Real Sociedad,Europa League,8.0,1.55,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikael Ishak,se SWE,1993.0,2021.0,Lech Poznań,Europa League,4.0,0.81,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ismaily,br BRA,1990.0,2021.0,Shakhtar,Europa League,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Itten,ch SUI,1996.0,2021.0,Rangers,Europa League,2.0,1.87,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirko Ivanić,me MNE,1993.0,2021.0,Red Star,Europa League,19.0,3.66,17.0,0.0,1.0,0.0,1.0,0.0,2.0,0.39,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Dmytro Ivanisenya,ua UKR,1994.0,2021.0,Zorya Luhansk,Europa League,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka Ivanušec,hr CRO,1998.0,2021.0,Dinamo Zagreb,Europa League,16.0,2.58,12.0,1.0,1.0,1.0,1.0,0.0,2.0,0.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Jack,sco SCO,1992.0,2021.0,Rangers,Europa League,5.0,2.17,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristijan Jakić,hr CRO,1997.0,2021.0,Dinamo Zagreb,Europa League,13.0,1.57,9.0,0.0,2.0,0.0,1.0,1.0,2.0,0.24,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Daniel James,wal WAL,1997.0,2021.0,Manchester Utd,Europa League,9.0,2.6,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Leke James,ng NGA,1992.0,2021.0,Molde,Europa League,7.0,3.5,6.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurent Jans,lu LUX,1992.0,2021.0,Standard Liège,Europa League,8.0,2.47,6.0,0.0,1.0,0.0,0.0,1.0,3.0,0.92,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Adnan Januzaj,be BEL,1995.0,2021.0,Real Sociedad,Europa League,21.0,4.73,13.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jardel,br BRA,1986.0,2021.0,Benfica,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Javier Suárez,co COL,1997.0,2021.0,Granada,Europa League,7.0,2.07,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tin Jedvaj,hr CRO,1995.0,2021.0,Leverkusen,Europa League,7.0,1.9,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.54,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Juan Jesus,br BRA,1991.0,2021.0,Roma,Europa League,2.0,0.43,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco John,de GER,2002.0,2021.0,Hoffenheim,Europa League,11.0,2.92,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nile John,eng ENG,2003.0,2021.0,Tottenham,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willian José,br BRA,1991.0,2021.0,Real Sociedad,Europa League,10.0,4.43,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejan Joveljić,rs SRB,1999.0,2021.0,Wolfsberger AC,Europa League,13.0,2.85,6.0,0.0,2.0,2.0,3.0,0.0,3.0,0.66,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Jakub Jugas,cz CZE,1992.0,2021.0,Slovan Liberec,Europa League,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simen Juklerød,no NOR,1994.0,2021.0,Antwerp,Europa League,15.0,3.15,9.0,5.0,0.0,1.0,0.0,0.0,2.0,0.42,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Lukáš Juliš,cz CZE,1994.0,2021.0,Sparta Prague,Europa League,3.0,0.7,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Christopher Jullien,fr FRA,1993.0,2021.0,Celtic,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauro Júnior,br BRA,1999.0,2021.0,PSV Eindhoven,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zlatko Junuzović,at AUT,1987.0,2021.0,RB Salzburg,Europa League,4.0,2.21,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matěj Jurásek,cz CZE,2003.0,2021.0,Slavia Prague,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Justin,eng ENG,1998.0,2021.0,Leicester City,Europa League,4.0,0.78,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolai Jørgensen,dk DEN,1991.0,2021.0,Feyenoord,Europa League,1.0,0.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vladyslav Kabayev,ua UKR,1995.0,2021.0,Zorya Luhansk,Europa League,17.0,3.37,13.0,0.0,1.0,0.0,3.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Marwan Kabha,il ISR,1991.0,2021.0,Be'er Sheva,Europa League,2.0,0.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taras Kacharaba,ua UKR,1995.0,2021.0,Slovan Liberec,Europa League,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nika Kacharava,ge GEO,1994.0,2021.0,Lech Poznań,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omar El Kaddouri,ma MAR,1990.0,2021.0,PAOK,Europa League,13.0,3.21,11.0,1.0,0.0,1.0,0.0,0.0,3.0,0.74,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Pavel Kadeřábek,cz CZE,1992.0,2021.0,Hoffenheim,Europa League,8.0,5.37,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Andronikos Kakoulli,cy CYP,2001.0,2021.0,AC Omonia,Europa League,1.0,0.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre Kalulu,fr FRA,2000.0,2021.0,Milan,Europa League,2.0,0.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mamadou Kaly Sene,sn SEN,2001.0,2021.0,AC Omonia,Europa League,4.0,2.67,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Glen Kamara,fi FIN,1995.0,2021.0,Rangers,Europa League,18.0,1.84,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Hassane Kamara,fr FRA,1994.0,2021.0,Nice,Europa League,2.0,0.53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakub Kamiński,pl POL,2002.0,2021.0,Lech Poznań,Europa League,7.0,4.5,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.64,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Maor Kandil,il ISR,1993.0,2021.0,Maccabi Tel Aviv,Europa League,7.0,1.57,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Kane,eng ENG,1993.0,2021.0,Tottenham,Europa League,14.0,4.01,8.0,0.0,2.0,1.0,2.0,1.0,2.0,0.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Guélor Kanga,ga GAB,1990.0,2021.0,Red Star,Europa League,17.0,4.12,13.0,3.0,0.0,0.0,1.0,0.0,2.0,0.49,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Ercan Kara,at AUT,1996.0,2021.0,Rapid Wien,Europa League,6.0,1.28,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Karabec,cz CZE,2003.0,2021.0,Sparta Prague,Europa League,3.0,1.89,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ondřej Karafiát,cz CZE,1994.0,2021.0,Slavia Prague,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mamoudou Karamoko,fr FRA,1999.0,2021.0,LASK,Europa League,1.0,4.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oleksandr Karavayev,ua UKR,1992.0,2021.0,Dynamo Kyiv,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesper Karlsson,se SWE,1998.0,2021.0,AZ Alkmaar,Europa League,5.0,1.21,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vadim Karpov,ru RUS,2002.0,2021.0,CSKA Moscow,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rick Karsdorp,nl NED,1995.0,2021.0,Roma,Europa League,5.0,1.01,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eden Karzev,il ISR,2000.0,2021.0,Maccabi Tel Aviv,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lirim Kastrati,xk KVX,1999.0,2021.0,Dinamo Zagreb,Europa League,7.0,1.57,4.0,0.0,0.0,1.0,2.0,0.0,3.0,0.67,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Aleksandar Katai,rs SRB,1991.0,2021.0,Red Star,Europa League,11.0,3.64,6.0,2.0,1.0,2.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Olarenwaju Kayode,ng NGA,1993.0,2021.0,Sivasspor,Europa League,3.0,0.87,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matyáš Kazda,cz CZE,1998.0,2021.0,Slovan Liberec,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomasz Kędziora,pl POL,1994.0,2021.0,Dynamo Kyiv,Europa League,4.0,1.09,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jules Keita,gn GUI,1998.0,2021.0,CSKA Sofia,Europa League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Kelly,ie IRL,1996.0,2021.0,Dundalk,Europa League,2.0,1.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Keltjens,il ISR,1995.0,2021.0,Be'er Sheva,Europa League,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenedy,br BRA,1996.0,2021.0,Granada,Europa League,18.0,2.93,11.0,3.0,2.0,1.0,1.0,0.0,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Kent,eng ENG,1996.0,2021.0,Rangers,Europa League,21.0,2.51,15.0,0.0,1.0,1.0,3.0,1.0,7.0,0.84,5.0,0.0,0.0,1.0,0.0,1.0,0.0
Claudiu Keșerü,ro ROU,1986.0,2021.0,Ludogorets,Europa League,4.0,1.29,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Franck Kessié,ci CIV,1996.0,2021.0,Milan,Europa League,13.0,2.3,10.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dmytro Khomchenovskyi,ua UKR,1990.0,2021.0,Zorya Luhansk,Europa League,3.0,1.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiko,pt POR,1993.0,2021.0,AC Omonia,Europa League,4.0,2.05,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koya Kitagawa,jp JPN,1996.0,2021.0,Rapid Wien,Europa League,3.0,1.53,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon Kjær,dk DEN,1989.0,2021.0,Milan,Europa League,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davy Klaassen,nl NED,1993.0,2021.0,Ajax,Europa League,7.0,1.75,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Klaiber,nl NED,1994.0,2021.0,Ajax,Europa League,1.0,5.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
