,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
374,Boubacar Kamara\Boubacar-Kamara,fr FRA,MF,fr Marseille,21-139,1999,5,385,77,71.3,4.3,5,77,2,0,,0,0.60,2,9,-7,-1.64,+0.69,3.8,7.2,-3.4,-0.80,+0.36,Matches
375,Ruslan Kambolov\Ruslan-Kambolov,ru RUS,MF,ru Krasnodar,31-100,1990,2,15,8,2.8,0.2,0,,0,2,8,2,2.33,0,0,0,0.00,+0.86,0.0,0.1,0.0,-0.22,+0.50,Matches
376,Kevin Kampl\Kevin-Kampl,si SVN,MF,de RB Leipzig,30-184,1990,7,368,53,51.1,4.1,6,61,0,1,1,1,1.71,7,5,+2,+0.49,+2.28,5.3,5.4,-0.1,-0.03,+0.38,Matches
377,N'Golo Kanté\NGolo-Kante,fr FRA,MF,eng Chelsea,30-013,1991,9,354,39,43.7,3.9,3,81,2,6,19,0,2.56,12,1,+11,+2.80,+1.61,8.4,1.6,+6.8,+1.73,+1.25,Matches
378,Emre Kaplan\Emre-Kaplan,az AZE,DFMF,tr Başakşehir,20-089,2001,1,11,11,2.0,0.1,0,,0,1,11,5,0.00,0,0,0,0.00,+1.87,0.1,0.1,0.0,+0.21,+1.76,Matches
379,Enes Karakuş\Enes-Karakus,tr TUR,FW,tr Başakşehir,20-098,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
380,Ilias Karargyris\Ilias-Karargyris,gr GRE,GK,gr Olympiacos,18-286,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
381,Oleksandr Karavayev\Oleksandr-Karavayev,ua UKR,DF,ua Dynamo Kyiv,28-313,1992,4,225,56,41.7,2.5,3,73,1,1,7,1,1.43,2,5,-3,-1.20,+0.51,2.2,2.7,-0.5,-0.19,+1.32,Matches
382,Vyacheslav Karavayev\Vyacheslav-Karavayev,ru RUS,DF,ru Zenit,25-326,1995,4,282,71,52.2,3.1,3,90,3,1,12,0,0.25,2,5,-3,-0.96,+1.14,2.8,4.7,-1.9,-0.59,+0.81,Matches
383,Aleksandr Kasyanenko\Aleksandr-Kasyanenko,ru RUS,GK,ru Loko Moscow,19-027,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
384,Moise Kean\Moise-Kean,it ITA,FW,fr Paris S-G,21-042,2000,7,394,56,48.6,4.4,4,82,2,3,22,1,2.14,9,5,+4,+0.91,-0.60,7.5,7.0,+0.4,+0.10,-0.39,Matches
385,Tomasz Kędziora\Tomasz-Kedziora,pl POL,DF,ua Dynamo Kyiv,26-304,1994,6,540,90,100.0,6.0,6,90,6,0,,0,1.44,4,13,-9,-1.50,,5.7,11.4,-5.8,-0.96,,Matches
386,Thilo Kehrer\Thilo-Kehrer,de GER,DF,fr Paris S-G,24-202,1996,5,74,15,9.1,0.8,0,,0,5,15,2,2.40,2,0,+2,+2.43,+1.33,2.8,0.6,+2.2,+2.65,+2.59,Matches
387,Naby Keïta\Naby-Keita,gn GUI,MF,eng Liverpool,26-060,1995,4,146,37,18.0,1.6,2,51,0,2,22,0,1.75,2,3,-1,-0.62,-1.97,2.4,3.8,-1.4,-0.84,-1.27,Matches
388,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,eng Liverpool,22-139,1998,2,180,90,22.2,2.0,2,90,2,0,,5,2.00,2,1,+1,+0.50,-0.64,2.3,3.6,-1.3,-0.64,-1.09,Matches
389,Mikhail Kerzhakov\Mikhail-Kerzhakov,ru RUS,GK,ru Zenit,34-073,1987,6,540,90,100.0,6.0,6,90,6,0,,0,0.17,4,13,-9,-1.50,,4.4,10.3,-5.9,-0.98,,Matches
390,Saîf-Eddine Khaoui\Saif-Eddine-Khaoui,tn TUN,FWMF,fr Marseille,25-349,1995,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
391,Ihor Kharatin\Ihor-Kharatin,ua UKR,MF,hu Ferencváros,26-068,1995,5,327,65,60.6,3.6,4,79,2,1,10,1,1.20,3,12,-9,-2.48,-1.21,3.9,8.2,-4.3,-1.19,-0.08,Matches
392,Davit Khocholava\Davit-Khocholava,ge GEO,DF,ua Shakhtar,28-062,1993,4,296,74,54.8,3.3,3,80,2,1,55,0,1.25,3,8,-5,-1.52,-0.78,2.2,5.8,-3.6,-1.09,-0.23,Matches
393,Joshua Kimmich\Joshua-Kimmich,de GER,MF,de Bayern Munich,26-062,1995,6,526,88,64.9,5.8,6,88,5,0,,0,2.50,20,7,+13,+2.22,+1.27,14.5,7.0,+7.4,+1.27,+1.58,Matches
394,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,fr Paris S-G,25-241,1995,8,708,89,87.4,7.9,8,89,6,0,,0,2.00,20,10,+10,+1.27,+0.39,16.3,13.9,+2.3,+0.30,-0.01,Matches
395,Fotios Kitsos\Fotios-Kitsos,gr GRE,MF,gr Olympiacos,18-011,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
396,Ahmet Kivanç\Ahmet-Kivanc,tr TUR,GK,tr Başakşehir,22-347,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
397,Davy Klaassen\Davy-Klaassen,nl NED,MF,nl Ajax,28-049,1993,6,453,76,83.9,5.0,5,82,3,1,45,0,1.17,5,5,0,0.00,0.00,7.8,4.9,+2.9,+0.57,+2.26,Matches
398,Sean Klaiber\Sean-Klaiber,nl NED,DF,nl Ajax,26-254,1994,3,58,19,10.7,0.6,0,,0,3,19,3,2.33,0,1,-1,-1.55,-1.74,0.5,0.7,-0.3,-0.40,-0.68,Matches
399,Lukas Klostermann\Lukas-Klostermann,de GER,DF,de RB Leipzig,24-313,1996,2,180,90,25.0,2.0,2,90,2,0,,0,0.00,0,4,-4,-2.00,-1.83,2.3,4.1,-1.8,-0.90,-0.91,Matches
400,Justin Kluivert\Justin-Kluivert,nl NED,FWMF,de RB Leipzig,21-341,1999,7,149,21,20.7,1.7,0,,0,7,21,1,1.71,2,7,-5,-3.02,-3.02,1.6,4.2,-2.6,-1.60,-1.74,Matches
401,Ansgar Knauff\Ansgar-Knauff,de GER,FW,de Dortmund,19-091,2002,2,70,35,8.6,0.8,1,62,0,1,8,4,1.50,0,1,-1,-1.29,-2.26,0.8,0.6,+0.2,+0.28,-0.32,Matches
402,Anton Kochenkov\Anton-Kochenkov,ru RUS,GK,ru Loko Moscow,34-009,1987,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
403,Sekou Koita\Sekou-Koita,ml MLI,FW,at RB Salzburg,21-134,1999,6,407,68,75.4,4.5,5,71,1,1,54,0,1.25,8,8,0,0.00,+4.74,8.7,6.2,+2.4,+0.54,+0.38,Matches
404,Koka\Koka,eg EGY,FWMF,gr Olympiacos,28-037,1993,3,29,10,5.4,0.3,0,,0,3,10,0,1.50,1,3,-2,-6.21,-5.15,0.7,0.4,+0.3,+0.79,+1.75,Matches
405,Koke\Koke,es ESP,MF,es Atlético Madrid,29-093,1992,8,663,83,92.1,7.4,7,88,6,1,45,0,1.13,6,10,-4,-0.54,-0.54,7.6,8.4,-0.8,-0.11,+0.02,Matches
406,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,it Inter,35-152,1985,1,90,90,16.7,1.0,1,90,1,0,,3,1.00,2,2,0,0.00,+0.40,2.4,1.2,+1.2,+1.24,+1.05,Matches
407,Ibrahima Konaté\Ibrahima-Konate,fr FRA,DF,de RB Leipzig,21-321,1999,6,476,79,66.1,5.3,5,90,5,1,26,2,2.00,9,12,-3,-0.57,+0.17,6.8,7.2,-0.4,-0.07,+0.43,Matches
408,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,es Atlético Madrid,28-055,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
409,Viktor Korniienko\Viktor-Korniienko,ua UKR,DF,ua Shakhtar,22-056,1999,3,270,90,50.0,3.0,3,90,3,0,,0,1.33,3,8,-5,-1.67,-1.00,1.9,4.9,-2.9,-0.98,+0.01,Matches
410,Odilon Kossonou\Odilon-Kossonou,ci CIV,DF,be Club Brugge,20-097,2001,5,450,90,83.3,5.0,5,90,5,0,,0,1.00,6,9,-3,-0.60,-1.60,5.9,7.9,-2.1,-0.42,-1.09,Matches
411,Dominik Kotarski\Dominik-Kotarski,hr CRO,GK,nl Ajax,21-060,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
412,Nianzou Kouassi\Nianzou-Kouassi,fr FRA,DF,de Bayern Munich,18-308,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
413,Billy Koumetio\Billy-Koumetio,fr FRA,DF,eng Liverpool,18-148,2002,1,45,45,5.6,0.5,0,,0,1,45,1,1.00,0,1,-1,-2.00,-3.18,0.0,1.9,-1.9,-3.88,-4.33,Matches
414,Jules Koundé\Jules-Kounde,fr FRA,DF,es Sevilla,22-150,1998,7,515,74,71.5,5.7,6,81,5,1,32,0,1.86,10,11,-1,-0.17,-0.61,8.3,9.3,-1.0,-0.17,-0.48,Matches
415,Adnan Kovačević\Adnan-Kovacevic,ba BIH,DF,hu Ferencváros,27-214,1993,2,175,88,32.4,1.9,2,88,1,0,,4,2.00,2,7,-5,-2.57,-0.85,1.4,4.8,-3.3,-1.72,-0.83,Matches
416,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,eng Chelsea,26-340,1994,9,589,65,72.7,6.5,7,76,1,2,27,0,2.56,10,1,+9,+1.38,-1.88,9.9,5.7,+4.1,+0.63,-1.44,Matches
417,Viktor Kovalenko\Viktor-Kovalenko,ua UKR,MF,ua Shakhtar,25-056,1996,3,219,73,40.6,2.4,2,87,1,1,45,0,1.33,2,2,0,0.00,+1.96,1.6,3.9,-2.3,-0.93,+0.10,Matches
418,Bozhidar Kraev\Bozhidar-Kraev,bg BUL,FWMF,dk Midtjylland,23-292,1997,4,52,13,9.6,0.6,0,,0,4,13,1,1.29,1,2,-1,-1.73,-0.26,1.2,1.4,-0.2,-0.33,+0.69,Matches
419,Christoph Kramer\Christoph-Kramer,de GER,MF,de M'Gladbach,30-051,1991,7,624,89,86.7,6.9,7,89,6,0,,1,1.14,16,11,+5,+0.72,+2.60,9.3,10.3,-1.0,-0.14,+0.87,Matches
420,Michal Krmenčík\Michal-Krmencik,cz CZE,FW,be Club Brugge,28-027,1993,3,74,25,13.7,0.8,1,65,0,2,5,1,0.33,0,3,-3,-3.65,-3.84,0.2,1.5,-1.3,-1.59,-1.56,Matches
421,Toni Kroos\Toni-Kroos,de GER,MF,es Real Madrid,31-097,1990,9,708,79,87.4,7.9,8,86,6,1,21,0,2.11,13,8,+5,+0.64,-1.13,13.9,6.5,+7.4,+0.95,+0.15,Matches
422,Danil Krugovoy\Danil-Krugovoy,ru RUS,DF,ru Zenit,22-318,1998,4,160,40,29.6,1.8,1,90,1,3,23,1,0.25,1,5,-4,-2.25,-1.07,1.9,3.3,-1.5,-0.84,+0.20,Matches
423,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MF,ru Loko Moscow,31-072,1990,4,360,90,66.7,4.0,4,90,4,0,,0,0.75,4,5,-1,-0.25,+1.75,3.1,5.9,-2.7,-0.68,+0.65,Matches
424,Serhiy Kryvtsov\Serhiy-Kryvtsov,ua UKR,DF,ua Shakhtar,30-027,1991,1,90,90,16.7,1.0,1,90,1,0,,1,0.00,0,4,-4,-4.00,-3.40,0.7,2.7,-2.0,-1.98,-1.20,Matches
425,Mohammed Kudus\Mohammed-Kudus,gh GHA,FW,nl Ajax,20-252,2000,1,8,8,1.5,0.1,1,8,0,0,,0,0.00,0,0,0,0.00,0.00,0.0,0.0,0.0,0.00,-0.21,Matches
426,Daniil Kulikov\Daniil-Kulikov,ru RUS,MF,ru Loko Moscow,22-291,1998,4,358,90,66.3,4.0,4,90,3,0,,0,0.75,4,5,-1,-0.25,+1.73,3.1,5.8,-2.7,-0.68,+0.63,Matches
427,Dejan Kulusevski\Dejan-Kulusevski,se SWE,FWMF,it Juventus,20-351,2000,6,268,45,35.7,3.0,3,68,0,3,21,2,2.00,3,4,-1,-0.34,-2.39,2.5,2.7,-0.2,-0.06,-1.25,Matches
